,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2267825466,38251312,paymoneywubby,ITS ALL ABOUT KOREAN WOMEN - LATINAS OUT - KOREAN LADIES BABY - GLASS NOODLES - BULGOGI BABES - GO GO GO GO GO - KOREAN PAINTED TOES - !GG,2024-10-05T00:27:30Z,https://www.twitch.tv/videos/2267825466,153279,en,4h2m22s,
