,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2267899339,586142835,kenji,finally playing until dawn!,2024-10-05T02:00:03Z,https://www.twitch.tv/videos/2267899339,76101,en,8h16m38s,
1,2269669144,586142835,kenji,picking winner of art contest today or tomorrow?,2024-10-07T02:50:07Z,https://www.twitch.tv/videos/2269669144,15157,en,53m48s,
