,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2268712303,134522528,feelssunnyman,🔴 KAI CENAT DESKTOP RETURN 🔴 ISHOWSPEED AT THE AMP HOUSE? 🔴 NOT EVEN A 2 DAY BREAK AFTER SUBATHON 🔴 KAICENAT MODDING STREAMS HAVE RETURNED 🔴,2024-10-06T00:19:52Z,https://www.twitch.tv/videos/2268712303,57057,en,9h2m54s,
