,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2269167661,160010466,elly,DROPS | Hello Hello! Sunday Funday! | NEW OUTFIT SOON | Learning Japanese Day 130,2024-10-06T15:08:28Z,https://www.twitch.tv/videos/2269167661,44290,en,5h34m4s,
1,2270286210,160010466,elly,DROPS | NEW MOUNT | NEW GAME NEW ME | NEW OUTFIT SOON | Learning Japanese Day 130,2024-10-07T22:57:36Z,https://www.twitch.tv/videos/2270286210,15392,en,1h56m54s,
