,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2268586509,27586515,hexy,"👻 100% REAL SCARY VIDEOS at 6pm CST 👻 OUR SPOOKY SATURDAY 👻 GHOSTS, PARANORMAL, ANYTHING TO MAKE YOU UNCOMFORTABLE  👻  @hexy",2024-10-05T21:15:27Z,https://www.twitch.tv/videos/2268586509,57897,en,6h38m30s,
1,2270052023,27586515,hexy,👻 FUNNIEST SCARY GAMES HAHAHAHAHA I CANT STOP LAUGHING HAHAHAHAHAHA *im sick don't hate :(👻 SPOOKY SATURDAY EVERY SATURDAY👻  @hexy,2024-10-07T17:50:48Z,https://www.twitch.tv/videos/2270052023,35972,en,4h36m20s,
