,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2269504110,936171791,yugi2x,🎃 HOT ONES W/ @santipulgaz @arky 🎃 YAMFAMATHON DAY 5  🎃 JOIN JOIN JOIN 🎃 !socials !zionrizz,2024-10-06T22:39:18Z,https://www.twitch.tv/videos/2269504110,59477,en,3h14m29s,
