,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2268407074,563908141,joe_bartolozzi,FORT EVENT THEN HAWKTOBER SCARY GAMES + RANDOM +  SCARY REACT,2024-10-05T17:45:38Z,https://www.twitch.tv/videos/2268407074,82029,en,3h38m0s,
1,2269284082,563908141,joe_bartolozzi,REACT DAY SUNDAY JOIN JOIN JOIN,2024-10-06T17:45:30Z,https://www.twitch.tv/videos/2269284082,120074,en,4h8m20s,
2,2270181436,563908141,joe_bartolozzi,WHAT REMAINS OF EDITH FINCH? THEN LIARS BAR W THE GUYS,2024-10-07T20:44:01Z,https://www.twitch.tv/videos/2270181436,94845,en,4h41m40s,
