,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2261221175,917774995,thesketchreal,Highlight: PUNK'D JYNXZI🕹️ REACTIONS🤯NCAA🧐 30% OFF SUBS😁,2024-09-26T23:33:13Z,https://www.twitch.tv/videos/2261221175,2474,en,35m34s,
