,twitch_video_id,user_id,user_login,title,created_at,url,view_count,language,duration,muted_segments
0,2268152149,499652341,salmmus,Variety & maybe rp?? ✌🏻!discord !yt,2024-10-05T11:10:14Z,https://www.twitch.tv/videos/2268152149,24021,en,6h15m0s,
