,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,IcyFancyGazellePeoplesChamp-k1xbUxYshEeyc47M,https://clips.twitch.tv/IcyFancyGazellePeoplesChamp-k1xbUxYshEeyc47M,563908141,Joe_Bartolozzi,545665138,GeneraIZod,,509658,en,Joe's white tongue confirmed,1429,2024-10-04T21:36:40Z,13.8,False
1,DistinctGoldenPenguinKreygasm-2gN2jaqVjmrpdxjL,https://clips.twitch.tv/DistinctGoldenPenguinKreygasm-2gN2jaqVjmrpdxjL,563908141,Joe_Bartolozzi,1090770548,kirbodirbo,2268407074,33214,en,he read my message,731,2024-10-06T06:22:45Z,7.6,False
2,TubularCrypticNoodleHassaanChop-vREmx1lU5AT6J80w,https://clips.twitch.tv/TubularCrypticNoodleHassaanChop-vREmx1lU5AT6J80w,563908141,Joe_Bartolozzi,591217626,Johnny29__,2269284082,509658,en,or caseoh,441,2024-10-07T07:46:47Z,35.3,False
3,TalentedNimblePuppyTwitchRaid-6-Y6-f60XwtE-X32,https://clips.twitch.tv/TalentedNimblePuppyTwitchRaid-6-Y6-f60XwtE-X32,563908141,Joe_Bartolozzi,690164996,worldsumo,,509658,en,idk,439,2024-10-04T21:02:39Z,5.0,False
4,FuriousPlacidCatFloof-6MQH1zXXLztgydr3,https://clips.twitch.tv/FuriousPlacidCatFloof-6MQH1zXXLztgydr3,563908141,Joe_Bartolozzi,812387664,travis_scott154,,2124007713,en,fuck orange,279,2024-10-01T22:36:56Z,18.0,False
5,BitterTentativePterodactylCoolCat-5SsNp68xA1K8-n8Y,https://clips.twitch.tv/BitterTentativePterodactylCoolCat-5SsNp68xA1K8-n8Y,563908141,Joe_Bartolozzi,198003040,phiiizzy,,509663,en,VP DEBATE NIGHT?! + EDIBLE LOCKED IN JOIN JOIN JOIN,191,2024-10-02T02:32:19Z,30.0,False
6,CredulousCrepuscularChipmunkCorgiDerp-J41sLzrvkhj5tjEb,https://clips.twitch.tv/CredulousCrepuscularChipmunkCorgiDerp-J41sLzrvkhj5tjEb,563908141,Joe_Bartolozzi,1155239271,benericc,,2044618072,en,crazy,161,2024-10-02T21:41:02Z,11.4,False
7,DifferentHonorableMagePrimeMe-FJ5kjFmUAjZ238ZR,https://clips.twitch.tv/DifferentHonorableMagePrimeMe-FJ5kjFmUAjZ238ZR,563908141,Joe_Bartolozzi,702192764,OptiCatzZ,,2124007713,en,JOE READS MY CHATTTT,147,2024-10-01T22:36:19Z,30.0,False
8,SuperWrongMosquitoCoolStoryBob-vT0ibJFc6DNEH2KG,https://clips.twitch.tv/SuperWrongMosquitoCoolStoryBob-vT0ibJFc6DNEH2KG,563908141,Joe_Bartolozzi,835515446,pekoopekoo,2270181436,490174,en,joes screams,121,2024-10-07T22:02:22Z,12.8,False
9,EndearingGiantEagleMau5-l0PtzpSogikKYkil,https://clips.twitch.tv/EndearingGiantEagleMau5-l0PtzpSogikKYkil,563908141,Joe_Bartolozzi,835515446,pekoopekoo,,509658,en,he was charging up,117,2024-10-01T03:31:00Z,23.7,False
10,ArbitraryKnottyPigCeilingCat-v9kAVCEN4c1Vjb33,https://clips.twitch.tv/ArbitraryKnottyPigCeilingCat-v9kAVCEN4c1Vjb33,563908141,Joe_Bartolozzi,835515446,pekoopekoo,,2044618072,en,forgot why i clipped this,95,2024-10-02T22:18:16Z,12.3,False
11,AgileConcernedOxChocolateRain-mxBkUEhhgDHNBni5,https://clips.twitch.tv/AgileConcernedOxChocolateRain-mxBkUEhhgDHNBni5,563908141,Joe_Bartolozzi,835515446,pekoopekoo,2270181436,490174,en,walter is NOT cool,93,2024-10-07T22:11:42Z,14.0,False
12,RoundWiseTitanWow-CsjBms6gFLl2-Yjx,https://clips.twitch.tv/RoundWiseTitanWow-CsjBms6gFLl2-Yjx,563908141,Joe_Bartolozzi,573075098,KermitsHole,2268407074,33214,en,FORT EVENT THEN HAWKTOBER SCARY GAMES + RANDOM +  SCARY REACT,85,2024-10-05T17:57:39Z,30.0,False
13,AmazonianScrumptiousAntelopeTriHard-MW4jqBCjEVZ8NOeh,https://clips.twitch.tv/AmazonianScrumptiousAntelopeTriHard-MW4jqBCjEVZ8NOeh,563908141,Joe_Bartolozzi,835515446,pekoopekoo,2270181436,490174,en,SHOCKING.,77,2024-10-07T22:32:57Z,15.2,False
14,EsteemedShakingKeyboardBlargNaut-JbFrhOVPxRv52VEc,https://clips.twitch.tv/EsteemedShakingKeyboardBlargNaut-JbFrhOVPxRv52VEc,563908141,Joe_Bartolozzi,813723113,TotallyColtz,,509663,en,VP DEBATE NIGHT?! + EDIBLE LOCKED IN JOIN JOIN JOIN,69,2024-10-02T01:34:05Z,30.0,False
15,DullClumsyAsparagusShazBotstix-3_TaZKx2oCHKX-G5,https://clips.twitch.tv/DullClumsyAsparagusShazBotstix-3_TaZKx2oCHKX-G5,563908141,Joe_Bartolozzi,190263002,blockbuster30k,,509658,en,me,67,2024-10-04T22:27:28Z,23.9,False
16,EnchantingManlyOilPipeHype-5EZcTo0QZtM0mfz6,https://clips.twitch.tv/EnchantingManlyOilPipeHype-5EZcTo0QZtM0mfz6,563908141,Joe_Bartolozzi,1056929775,stevienicks70s,,509658,en,smells like dean winchester,53,2024-10-04T21:39:27Z,11.1,False
17,AbrasiveLaconicRavenOneHand-8rFUxNOMh5ObgqrF,https://clips.twitch.tv/AbrasiveLaconicRavenOneHand-8rFUxNOMh5ObgqrF,563908141,Joe_Bartolozzi,865094009,RandomComradee,2270181436,490174,en,bart gets kissed by brooke,51,2024-10-07T21:13:31Z,30.0,False
18,SmoggyOutstandingAnisePJSugar-pAuNOBR93oEyuGBW,https://clips.twitch.tv/SmoggyOutstandingAnisePJSugar-pAuNOBR93oEyuGBW,563908141,Joe_Bartolozzi,844477238,freakyfernando333,,369418,en,WHY IS FORNITE LO-,47,2024-10-01T23:52:51Z,8.8,False
19,ViscousAwkwardSnakeVoteNay-EBQBs-_IQChArHII,https://clips.twitch.tv/ViscousAwkwardSnakeVoteNay-EBQBs-_IQChArHII,563908141,Joe_Bartolozzi,1049207421,8skittless,2269284082,509658,en,REACT DAY SUNDAY JOIN JOIN JOIN,45,2024-10-06T18:45:37Z,30.0,False
20,HardLachrymoseLasagnaFUNgineer-qrkRrNGsRmGOOjhk,https://clips.twitch.tv/HardLachrymoseLasagnaFUNgineer-qrkRrNGsRmGOOjhk,563908141,Joe_Bartolozzi,1155239271,benericc,,2044618072,en,im  creaming,39,2024-10-02T21:16:49Z,5.0,False
21,SpicyTentativeDotterelPanicBasket-SJumeDao273EhsdU,https://clips.twitch.tv/SpicyTentativeDotterelPanicBasket-SJumeDao273EhsdU,563908141,Joe_Bartolozzi,510366080,Elijahhello,2268407074,33214,en,OMG,39,2024-10-05T18:20:46Z,46.9,False
22,PowerfulAuspiciousWrenchBudBlast-zc6snBtBa38enz94,https://clips.twitch.tv/PowerfulAuspiciousWrenchBudBlast-zc6snBtBa38enz94,563908141,Joe_Bartolozzi,785619546,L0L_meXyFN_official,,509663,en,Joe Trump,39,2024-10-02T01:55:06Z,30.0,False
23,TentativeObliviousUdonFUNgineer-qV8rHQwNuXqjFhdA,https://clips.twitch.tv/TentativeObliviousUdonFUNgineer-qV8rHQwNuXqjFhdA,563908141,Joe_Bartolozzi,1049207421,8skittless,2269284082,509658,en,REACT DAY SUNDAY JOIN JOIN JOIN,37,2024-10-06T21:26:09Z,28.0,False
24,HealthyElegantChimpanzeeNerfBlueBlaster-fidVuiD_pjs3dH6D,https://clips.twitch.tv/HealthyElegantChimpanzeeNerfBlueBlaster-fidVuiD_pjs3dH6D,563908141,Joe_Bartolozzi,767460989,eightbarrel2788,,2124007713,en,"GAMER DAY? PICO PARK WITH CHAT, SISYPHUS GAME, FORT? DEBATE LATER JOIN JOIN JOIN",33,2024-10-01T21:54:11Z,30.0,False
25,CloudyAmazingLemurFreakinStinkin-ZfWtwCTwruU8ac__,https://clips.twitch.tv/CloudyAmazingLemurFreakinStinkin-ZfWtwCTwruU8ac__,563908141,Joe_Bartolozzi,870541902,RuskieX_X,,509658,en,COOL,31,2024-10-03T00:10:25Z,30.0,False
26,SparklyRamshackleNoodleTheRinger-Ry5j3ddXM8hOkhG0,https://clips.twitch.tv/SparklyRamshackleNoodleTheRinger-Ry5j3ddXM8hOkhG0,563908141,Joe_Bartolozzi,1004586564,maddielarson11,2268407074,33214,en,FORT EVENT THEN HAWKTOBER SCARY GAMES + RANDOM +  SCARY REACT,29,2024-10-05T18:49:10Z,30.0,False
27,DaintyGiantPepperoniSpicyBoy-50R4gKBU628nyfQI,https://clips.twitch.tv/DaintyGiantPepperoniSpicyBoy-50R4gKBU628nyfQI,563908141,Joe_Bartolozzi,844477238,freakyfernando333,,33214,en,that song is so corny,29,2024-10-02T00:30:08Z,44.0,False
28,EsteemedSourAdminImGlitch-hou8eIqAN8mVR8ez,https://clips.twitch.tv/EsteemedSourAdminImGlitch-hou8eIqAN8mVR8ez,563908141,Joe_Bartolozzi,1156791360,snapplethedeveloper,2268407074,142547720,en,I thought everyone was dead?,29,2024-10-05T19:22:06Z,25.8,False
29,AntsyCrazyTardigradeBCouch-INABM2Am2oKluyj4,https://clips.twitch.tv/AntsyCrazyTardigradeBCouch-INABM2Am2oKluyj4,563908141,Joe_Bartolozzi,1049406784,Gamerphobics,2270181436,490174,en,WHAT REMAINS OF EDITH FINCH? THEN LIARS BAR W THE GUYS,29,2024-10-07T21:14:37Z,30.0,False
30,SmilingEnergeticElephantShazBotstix-WsNNRYgunMHZAoGm,https://clips.twitch.tv/SmilingEnergeticElephantShazBotstix-WsNNRYgunMHZAoGm,563908141,Joe_Bartolozzi,1114512471,Axelbaxelog,2269284082,509658,en,Joe tweaking>?,29,2024-10-06T18:24:39Z,16.8,False
31,BoringAcceptableSpiderPunchTrees-v2X272dwKvS82txw,https://clips.twitch.tv/BoringAcceptableSpiderPunchTrees-v2X272dwKvS82txw,563908141,Joe_Bartolozzi,852876752,zer0braincellss,,2124007713,en,"GAMER DAY? PICO PARK WITH CHAT, SISYPHUS GAME, FORT? DEBATE LATER JOIN JOIN JOIN",27,2024-10-01T22:33:32Z,26.0,False
32,RacyBetterHerbsNotATK-iKY89YlAxVgG7lzq,https://clips.twitch.tv/RacyBetterHerbsNotATK-iKY89YlAxVgG7lzq,563908141,Joe_Bartolozzi,704407506,j_1026,,369418,en,"GAMER DAY? PICO PARK WITH CHAT, SISYPHUS GAME, FORT? DEBATE LATER JOIN JOIN JOIN",25,2024-10-02T00:14:11Z,30.0,False
33,CredulousGiantPelicanDansGame-I1a6vpzD9OT0mG0w,https://clips.twitch.tv/CredulousGiantPelicanDansGame-I1a6vpzD9OT0mG0w,563908141,Joe_Bartolozzi,1004586564,maddielarson11,2268407074,33214,en,FORT EVENT THEN HAWKTOBER SCARY GAMES + RANDOM +  SCARY REACT,23,2024-10-05T18:07:39Z,30.0,False
34,UnusualUgliestCheeseDogFace-BdWQLA8vFDBWtQKz,https://clips.twitch.tv/UnusualUgliestCheeseDogFace-BdWQLA8vFDBWtQKz,563908141,Joe_Bartolozzi,799623610,LINDSExYY,,2124007713,en,"GAMER DAY? PICO PARK WITH CHAT, SISYPHUS GAME, FORT? DEBATE LATER JOIN JOIN JOIN",21,2024-10-01T22:55:34Z,30.0,False
