,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,TangentialEncouragingGalagoWoofer-2rH9HqMvVOE2ipdb,https://clips.twitch.tv/TangentialEncouragingGalagoWoofer-2rH9HqMvVOE2ipdb,712201914,lydiaviolet,162233004,LovelyDelectables,,509672,en,Do You Party?,737,2024-10-05T14:39:15Z,60,False
1,TemperedFlaccidPepperWow-kex1Lf5ObrqRQ1zO,https://clips.twitch.tv/TemperedFlaccidPepperWow-kex1Lf5ObrqRQ1zO,712201914,lydiaviolet,117617908,LattyK,,509658,en,🥳 LAST STREAM BEFORE TWITCHCON 🤨 DEBATES WITH VIEWERS CONTINUED 2.0 🤨 LAST STREAM IN AUS 😭 !discord,53,2024-10-04T22:04:02Z,30,False
2,CuteFreezingPlumTBTacoRight-aga7eVAfeVL40WX7,https://clips.twitch.tv/CuteFreezingPlumTBTacoRight-aga7eVAfeVL40WX7,712201914,lydiaviolet,520241529,a7medplaysgames,,509658,en,💀 ELDEN RING MARATHON 💀 PRO GAMEPLAY 💀 BACKSEAT IF YOU DARE... 💀 !discord !utc,41,2024-10-03T19:54:58Z,30,False
