,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,GoldenBreakableCheddarRedCoat-ONEw3TWYh7kRdJen,https://clips.twitch.tv/GoldenBreakableCheddarRedCoat-ONEw3TWYh7kRdJen,21841789,Nmplol,231545562,Villenthessis,,509658,en,Katchii crashing out,377215,2024-10-03T17:06:08Z,60.0,False
1,RockyEsteemedPotTF2John-dFZfQoMhHP4rZG-U,https://clips.twitch.tv/RockyEsteemedPotTF2John-dFZfQoMhHP4rZG-U,21841789,Nmplol,629559957,ImTermless,,509658,en,terrorist propaganda,281109,2024-10-04T16:32:06Z,32.8,False
2,VivaciousUgliestDootSwiftRage-iVWMLFOzy-Gh8FTR,https://clips.twitch.tv/VivaciousUgliestDootSwiftRage-iVWMLFOzy-Gh8FTR,21841789,Nmplol,22952059,Genkku,,509658,en,Speedrunning Twitch career,202561,2024-10-03T18:14:31Z,19.1,False
3,AliveCourageousCarabeefDuDudu-DM_O-lgMWLy2xa_l,https://clips.twitch.tv/AliveCourageousCarabeefDuDudu-DM_O-lgMWLy2xa_l,21841789,Nmplol,1131156920,RANNI_FEET_ENJOYER,,509658,en,Rizzlord masterclass,140345,2024-10-02T16:37:24Z,36.0,False
4,ImpartialBlazingNoodleDancingBanana-vu7ZQNJsZ0AGuclx,https://clips.twitch.tv/ImpartialBlazingNoodleDancingBanana-vu7ZQNJsZ0AGuclx,21841789,Nmplol,437776953,idrissuw,,509658,en,1,117647,2024-10-04T16:32:04Z,60.0,False
5,GeniusBetterCamelKevinTurtle-nebj-oILerq0MQH6,https://clips.twitch.tv/GeniusBetterCamelKevinTurtle-nebj-oILerq0MQH6,21841789,Nmplol,231545562,Villenthessis,,509658,en,Nick trying to find God,104213,2024-10-03T16:43:58Z,22.1,False
6,BombasticMotionlessNewtNononoCat-0l3WqVkmJyHL7hOM,https://clips.twitch.tv/BombasticMotionlessNewtNononoCat-0l3WqVkmJyHL7hOM,21841789,Nmplol,918709472,liar1214,2268244710,509658,en,xqcl mclaren,89715,2024-10-05T16:32:03Z,35.7,False
7,ClumsyBitterRaccoonDansGame-7sRy0OekwDXxTCXJ,https://clips.twitch.tv/ClumsyBitterRaccoonDansGame-7sRy0OekwDXxTCXJ,21841789,Nmplol,92648116,Stemster,,509658,en,2 bottles of water. one isn't water!,87357,2024-10-03T17:53:28Z,38.4,False
8,FurryAmazonianTarsierTriHard-3Wxu7AzTSm6n-o7t,https://clips.twitch.tv/FurryAmazonianTarsierTriHard-3Wxu7AzTSm6n-o7t,21841789,Nmplol,918709472,liar1214,2269112657,509658,en,PAIN,86364,2024-10-06T18:19:44Z,31.7,False
9,PeppyTriangularYakinikuNinjaGrumpy-SXTM9RpSA3Om45YY,https://clips.twitch.tv/PeppyTriangularYakinikuNinjaGrumpy-SXTM9RpSA3Om45YY,21841789,Nmplol,418428065,ThePurge1408,2268244710,509658,en,LOL,72967,2024-10-05T16:41:34Z,44.3,False
10,DaintyLaconicHabaneroPeoplesChamp-wVv4-IXd5CUDcHbK,https://clips.twitch.tv/DaintyLaconicHabaneroPeoplesChamp-wVv4-IXd5CUDcHbK,21841789,Nmplol,29722360,bigflux,,509658,en,Newest Twitch Staff being Born,65835,2024-10-03T17:25:51Z,30.0,False
11,NastyPoliteSandwichTheThing-8TY4hWYLFMZRwRc5,https://clips.twitch.tv/NastyPoliteSandwichTheThing-8TY4hWYLFMZRwRc5,21841789,Nmplol,231545562,Villenthessis,,509658,en,The People that will get in OTK's Top Streamer Grand Finals,49769,2024-10-03T19:36:36Z,57.2,False
12,HeartlessSpikyDiscRitzMitz-OLdvw0mBcmIBvX74,https://clips.twitch.tv/HeartlessSpikyDiscRitzMitz-OLdvw0mBcmIBvX74,21841789,Nmplol,90212167,Daryon_,,509658,en,Katchii almost throwing up on stage,24765,2024-10-03T18:08:53Z,60.0,False
13,AuspiciousGeniusRingCurseLit-mMPlvFkI6TGZVoM6,https://clips.twitch.tv/AuspiciousGeniusRingCurseLit-mMPlvFkI6TGZVoM6,21841789,Nmplol,20457022,epicbacon,,509658,en,Nick stun locked by Tectone,16135,2024-10-04T15:00:40Z,44.1,False
14,BombasticBlindingFlyTheTarFu-CsiBRNybhr0qJJm6,https://clips.twitch.tv/BombasticBlindingFlyTheTarFu-CsiBRNybhr0qJJm6,21841789,Nmplol,635191355,WintyerLOL,,509658,en,Things snow balled pretty fast after she drank from that bottle,13445,2024-10-03T18:06:16Z,23.3,False
15,PleasantRenownedYamOpieOP-2v-ViEDnvoEHnAY_,https://clips.twitch.tv/PleasantRenownedYamOpieOP-2v-ViEDnvoEHnAY_,21841789,Nmplol,231545562,Villenthessis,,509658,en,Who would've thought?,11343,2024-10-04T15:20:02Z,58.1,False
16,DifficultKnottyNikudonBudStar-adv_06rsUGvhpsbl,https://clips.twitch.tv/DifficultKnottyNikudonBudStar-adv_06rsUGvhpsbl,21841789,Nmplol,25213669,SamiNami,2268244710,509658,en,misterarther gets distracted,10729,2024-10-05T21:12:42Z,8.3,False
17,AnimatedColdbloodedWheelCoolStoryBob-hXqqyLYC3i-Gx4e3,https://clips.twitch.tv/AnimatedColdbloodedWheelCoolStoryBob-hXqqyLYC3i-Gx4e3,21841789,Nmplol,82691182,88tsunami,2268244710,509658,en,Cinna on Katchi,10681,2024-10-05T15:36:38Z,34.3,False
18,EnticingIncredulousCobblerOpieOP-J3kIfj9w52qOeaOH,https://clips.twitch.tv/EnticingIncredulousCobblerOpieOP-J3kIfj9w52qOeaOH,21841789,Nmplol,71595677,BestZedEune413,2269112657,509658,en,PogO,10553,2024-10-06T17:14:50Z,42.6,False
19,PolishedGleamingLouseLitty-4DG5JDodvRnHFvWn,https://clips.twitch.tv/PolishedGleamingLouseLitty-4DG5JDodvRnHFvWn,21841789,Nmplol,13250164,tommyTONG,,509658,en,Aged like milk,10163,2024-10-03T20:00:36Z,36.8,False
20,PluckyCoweringPrariedogAMPTropPunch-BQc7V1-CHU8CpjZA,https://clips.twitch.tv/PluckyCoweringPrariedogAMPTropPunch-BQc7V1-CHU8CpjZA,21841789,Nmplol,231545562,Villenthessis,2269112657,509658,en,Katchii's mic is finally fixed,9233,2024-10-06T16:09:15Z,58.6,False
21,TiredShinyParrotAMPTropPunch-HxG0BbF4x0YHNcHU,https://clips.twitch.tv/TiredShinyParrotAMPTropPunch-HxG0BbF4x0YHNcHU,21841789,Nmplol,231545562,Villenthessis,2268244710,509658,en,Cinna is Unique,9207,2024-10-05T16:35:32Z,38.3,False
22,SmellyCrepuscularEggplantGingerPower-PBOMkw_-7XtK9cIb,https://clips.twitch.tv/SmellyCrepuscularEggplantGingerPower-PBOMkw_-7XtK9cIb,21841789,Nmplol,231545562,Villenthessis,2269112657,509658,en,Katchii talks about her crashing out in OTK Top Streamer,9055,2024-10-06T16:45:44Z,60.0,False
23,BlindingBillowingTarsierMrDestructoid-htkCnFj0lySaISqS,https://clips.twitch.tv/BlindingBillowingTarsierMrDestructoid-htkCnFj0lySaISqS,21841789,Nmplol,90212167,Daryon_,2269894313,509658,en,Arthur goes full German,8669,2024-10-07T17:55:31Z,60.0,False
24,QuaintUnsightlyTermitePanicVis-XSdVoRw-xCZjCsAx,https://clips.twitch.tv/QuaintUnsightlyTermitePanicVis-XSdVoRw-xCZjCsAx,21841789,Nmplol,121998940,mtothem123,2269112657,509658,en,The iconic clap technique,8401,2024-10-06T18:45:17Z,9.4,False
25,HumbleDoubtfulPorpoiseBigBrother-jWed4EgyHb6V_tsp,https://clips.twitch.tv/HumbleDoubtfulPorpoiseBigBrother-jWed4EgyHb6V_tsp,21841789,Nmplol,231545562,Villenthessis,2269894313,509658,en,Is Nick the Father?,8201,2024-10-07T16:18:48Z,47.1,False
26,CaringInexpensivePorpoisePMSTwin-Z8mMdvX_c4v73lcM,https://clips.twitch.tv/CaringInexpensivePorpoisePMSTwin-Z8mMdvX_c4v73lcM,21841789,Nmplol,231545562,Villenthessis,,509658,en,The PogO Effect,8077,2024-10-02T17:12:48Z,60.0,False
