,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,DelightfulFancyKeyboardRuleFive-gPaNaDVGfO-Qhj1w,https://clips.twitch.tv/DelightfulFancyKeyboardRuleFive-gPaNaDVGfO-Qhj1w,78219897,Akademiks,161349428,quirze,,509658,en,21132e,305,2024-10-01T20:28:05Z,13.8,False
1,TallVenomousAmazonDuDudu-vLO7tVWGPGailR_M,https://clips.twitch.tv/TallVenomousAmazonDuDudu-vLO7tVWGPGailR_M,78219897,Akademiks,24138720,KaeHyphenD,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,205,2024-10-04T23:52:02Z,33.3,False
2,StupidHumblePuffinOSsloth-d8mezxI_cTy45Izh,https://clips.twitch.tv/StupidHumblePuffinOSsloth-d8mezxI_cTy45Izh,78219897,Akademiks,99785799,Passdapressure,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,125,2024-10-05T01:06:39Z,33.3,False
3,SolidTallDillGingerPower-IjaFPH55inR7K7aF,https://clips.twitch.tv/SolidTallDillGingerPower-IjaFPH55inR7K7aF,78219897,Akademiks,811810264,cheeterry,,509658,en,Drake sent Cease and Desist Letter to Kendrick Lamar over SuperBowl?? YSL Trial Erupts. JUDGE SNAPSS,83,2024-10-01T04:49:51Z,33.3,False
4,ObservantSparklingSamosaDBstyle-jgGf5c4VxYxNCS8X,https://clips.twitch.tv/ObservantSparklingSamosaDBstyle-jgGf5c4VxYxNCS8X,78219897,Akademiks,475677117,MikeyBVF,,509658,en,lmaooo,37,2024-10-05T20:21:26Z,60.0,False
5,ColdbloodedBlushingCheetahSeemsGood-ccp7QNfSgKTRB58a,https://clips.twitch.tv/ColdbloodedBlushingCheetahSeemsGood-ccp7QNfSgKTRB58a,78219897,Akademiks,878247162,elephantmack,,509658,en,no,31,2024-10-06T18:54:42Z,58.6,False
6,TsundereAgileWolfUWot-NRrpCg3DCG1T8KwU,https://clips.twitch.tv/TsundereAgileWolfUWot-NRrpCg3DCG1T8KwU,78219897,Akademiks,76089641,RyanTheHawk,,509658,en,diddy,27,2024-10-01T18:53:38Z,44.6,False
7,FineSmilingSangLitFam-xF5Sy5s2T-mhzAfe,https://clips.twitch.tv/FineSmilingSangLitFam-xF5Sy5s2T-mhzAfe,78219897,Akademiks,98916029,byrd_109,,509658,en,lol,19,2024-10-01T18:05:59Z,37.6,False
8,ObedientBreakableTurtlePicoMause-K1x0-3skezeW-ocf,https://clips.twitch.tv/ObedientBreakableTurtlePicoMause-K1x0-3skezeW-ocf,78219897,Akademiks,71987576,kyleek2,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,17,2024-10-05T05:30:27Z,33.3,False
9,ExcitedExuberantRedpandaOhMyDog-l-TgcLl9SNPOzL4M,https://clips.twitch.tv/ExcitedExuberantRedpandaOhMyDog-l-TgcLl9SNPOzL4M,78219897,Akademiks,27615636,RyanNyte,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,13,2024-10-05T01:33:38Z,33.3,False
10,HardRefinedDogRickroll-Tf1yLMJiejEZ-JJp,https://clips.twitch.tv/HardRefinedDogRickroll-Tf1yLMJiejEZ-JJp,78219897,Akademiks,1140497563,x_hades999,,509658,en,Drake sent Cease and Desist Letter to Kendrick Lamar over SuperBowl?? YSL Trial Erupts. JUDGE SNAPSS,13,2024-10-01T03:10:39Z,33.3,False
11,VictoriousImpossibleTruffleSMOrc-i1OAB9uez1yptrmN,https://clips.twitch.tv/VictoriousImpossibleTruffleSMOrc-i1OAB9uez1yptrmN,78219897,Akademiks,246775066,LeafVillain,,509658,en,why ak laughing 🤣,13,2024-10-05T06:58:20Z,56.1,False
12,CautiousImpartialBunnyLeeroyJenkins-33nRBvki8742vTlo,https://clips.twitch.tv/CautiousImpartialBunnyLeeroyJenkins-33nRBvki8742vTlo,78219897,Akademiks,106468408,swaggyboyc_21,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,13,2024-10-05T00:46:33Z,33.3,False
13,HelpfulPricklyTrayFUNgineer-JzoSZQnopsTpaIjR,https://clips.twitch.tv/HelpfulPricklyTrayFUNgineer-JzoSZQnopsTpaIjR,78219897,Akademiks,599635861,LilVexus,,509658,en,Chat trollls Ak 😂,11,2024-10-07T03:56:45Z,58.1,False
14,SpineyConcernedEggnogPhilosoraptor-15Vpm06UgZRPOT7z,https://clips.twitch.tv/SpineyConcernedEggnogPhilosoraptor-15Vpm06UgZRPOT7z,78219897,Akademiks,700269886,m4l1kkk,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,11,2024-10-01T18:18:53Z,33.3,False
15,CourteousTriumphantAntelopePogChamp--l2v4yLoCxhkAPFJ,https://clips.twitch.tv/CourteousTriumphantAntelopePogChamp--l2v4yLoCxhkAPFJ,78219897,Akademiks,878247162,elephantmack,,509658,en,lifwif,9,2024-10-06T19:02:05Z,60.0,False
16,WimpyBusyWoodpeckerOMGScoots-5ugILbB9zRMto_sV,https://clips.twitch.tv/WimpyBusyWoodpeckerOMGScoots-5ugILbB9zRMto_sV,78219897,Akademiks,126293419,sikanarchy,,509658,en,Kendrick Lamar Submits Not Like Us & Euphoria for Grammys. Drake Calls out Fake Friends.PRE HITLIST?,7,2024-10-06T18:19:17Z,33.3,False
17,KitschyCarelessFishPeoplesChamp-OQ_z0CHYU4xHO9ft,https://clips.twitch.tv/KitschyCarelessFishPeoplesChamp-OQ_z0CHYU4xHO9ft,78219897,Akademiks,118924682,ItzAlato,,509658,en,P Diddy Abuse Hotline,7,2024-10-01T18:26:39Z,30.0,False
18,TenaciousHyperHeronNotATK-GKo5qMxGiYXj3HoW,https://clips.twitch.tv/TenaciousHyperHeronNotATK-GKo5qMxGiYXj3HoW,78219897,Akademiks,700269886,m4l1kkk,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,7,2024-10-01T18:12:47Z,33.3,False
19,RealBraveSalmonPeteZaroll-3Y1VmfUDLDlQb647,https://clips.twitch.tv/RealBraveSalmonPeteZaroll-3Y1VmfUDLDlQb647,78219897,Akademiks,106468408,swaggyboyc_21,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,7,2024-10-05T00:47:44Z,33.3,False
20,AliveWonderfulAyeayeSuperVinlin-CDkq79c8bO9G8VeX,https://clips.twitch.tv/AliveWonderfulAyeayeSuperVinlin-CDkq79c8bO9G8VeX,78219897,Akademiks,700269886,m4l1kkk,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,7,2024-10-01T18:19:45Z,33.3,False
21,ResoluteHelpfulTireEagleEye-x5lFESPP_SYMTw2r,https://clips.twitch.tv/ResoluteHelpfulTireEagleEye-x5lFESPP_SYMTw2r,78219897,Akademiks,231887424,scorp6on,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,7,2024-10-05T01:30:04Z,33.3,False
22,WimpyBlushingTriangleSuperVinlin-rdhRAUll5oIEJZrl,https://clips.twitch.tv/WimpyBlushingTriangleSuperVinlin-rdhRAUll5oIEJZrl,78219897,Akademiks,455548920,xiunknown,,509658,en,coppin pleas to shaq lmfaoooo,7,2024-10-05T06:09:14Z,60.0,False
23,AntsyExuberantSheepFreakinStinkin-T0JpXnSyUFevfDCj,https://clips.twitch.tv/AntsyExuberantSheepFreakinStinkin-T0JpXnSyUFevfDCj,78219897,Akademiks,102883358,Pangea00_,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,5,2024-10-05T05:15:09Z,33.3,False
24,ConfidentLivelyMartenWutFace-G0EdwwTuvGjEU1bo,https://clips.twitch.tv/ConfidentLivelyMartenWutFace-G0EdwwTuvGjEU1bo,78219897,Akademiks,1043126665,tipshan,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,5,2024-10-01T18:05:02Z,33.3,False
25,DeafTriumphantAnacondaGingerPower-2y4j2eR-gLQZwsCH,https://clips.twitch.tv/DeafTriumphantAnacondaGingerPower-2y4j2eR-gLQZwsCH,78219897,Akademiks,700269886,m4l1kkk,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,5,2024-10-01T18:04:15Z,33.3,False
26,EnthusiasticAdorableHorseFrankerZ-KXRGjwlhzLhdW8H2,https://clips.twitch.tv/EnthusiasticAdorableHorseFrankerZ-KXRGjwlhzLhdW8H2,78219897,Akademiks,87225052,BeenLogic,,509658,en,Jaguar Wright says JAY Z is next! Kim Porter Book a fake? Drake unfollows Diddy + Rich Paul.,5,2024-10-05T00:12:07Z,33.3,False
27,ToughClumsyLionPartyTime-Ai3SKMIZjDiqoUIe,https://clips.twitch.tv/ToughClumsyLionPartyTime-Ai3SKMIZjDiqoUIe,78219897,Akademiks,1150959424,litpapii30,,509658,en,Kendrick Lamar Submits Not Like Us & Euphoria for Grammys. Drake Calls out Fake Friends.PRE HITLIST?,5,2024-10-06T17:41:08Z,33.3,False
28,ScrumptiousEagerLeopardBleedPurple-rbpVY84d-5xzNglY,https://clips.twitch.tv/ScrumptiousEagerLeopardBleedPurple-rbpVY84d-5xzNglY,78219897,Akademiks,265935074,lejendx,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,5,2024-10-01T20:54:49Z,33.3,False
29,VictoriousObliqueShieldFUNgineer-cf-CkXtB8ZlKUVMN,https://clips.twitch.tv/VictoriousObliqueShieldFUNgineer-cf-CkXtB8ZlKUVMN,78219897,Akademiks,101334332,speakeasyplayedyou,,509658,en,100 Victims vs Diddy. Press Conference Live. Did J cole Switch up on Drake for Kendrick Lamar?,5,2024-10-01T20:05:37Z,33.3,False
30,TriumphantUglyKoalaHassanChop-u9-dIw2cXVeim_hQ,https://clips.twitch.tv/TriumphantUglyKoalaHassanChop-u9-dIw2cXVeim_hQ,78219897,Akademiks,211963728,Snyp3r_Gang,,509658,en,Kendrick Lamar Submits Not Like Us & Euphoria for Grammys. Drake Calls out Fake Friends.PRE HITLIST?,3,2024-10-06T17:24:28Z,33.3,False
31,AnnoyingSmokyStinkbugKreygasm-jlI58PO0OyaTN9gQ,https://clips.twitch.tv/AnnoyingSmokyStinkbugKreygasm-jlI58PO0OyaTN9gQ,78219897,Akademiks,600337162,bonnieblancoo,,509658,en,Drake sent Cease and Desist Letter to Kendrick Lamar over SuperBowl?? YSL Trial Erupts. JUDGE SNAPSS,3,2024-10-01T03:57:07Z,33.3,False
32,ArtisticBoxyMinkDendiFace-L46PDsb5xCPcDsd3,https://clips.twitch.tv/ArtisticBoxyMinkDendiFace-L46PDsb5xCPcDsd3,78219897,Akademiks,53700249,B_scott_52,,509658,en,Kendrick Lamar Submits Not Like Us & Euphoria for Grammys. Drake Calls out Fake Friends.PRE HITLIST?,3,2024-10-06T19:41:47Z,33.3,False
