,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,AbstemiousOilySharkBibleThump-qMxzCKBOSQ-kA3nJ,https://clips.twitch.tv/AbstemiousOilySharkBibleThump-qMxzCKBOSQ-kA3nJ,11249217,jakenbakeLIVE,22850278,GalileoMateo,2267915846,509658,en,Couple goals pt 2,6151,2024-10-05T10:39:00Z,13.8,False
1,HeartlessEphemeralSquirrelTriHard-_z0fzOGTZioYQThU,https://clips.twitch.tv/HeartlessEphemeralSquirrelTriHard-_z0fzOGTZioYQThU,11249217,jakenbakeLIVE,937918055,tokel33d,2267915846,509658,en,jakenbakenmplol,2795,2024-10-05T08:13:11Z,57.4,False
2,RudeVastPlumRalpherZ-XWwrL_5IEA-4z9ow,https://clips.twitch.tv/RudeVastPlumRalpherZ-XWwrL_5IEA-4z9ow,11249217,jakenbakeLIVE,134595693,zettaimurri,2267915846,509658,en,JOeykakaotalk?,687,2024-10-05T08:33:50Z,12.2,False
3,SparklySpeedyAsteriskAliens-6wolAJU966x7-gh2,https://clips.twitch.tv/SparklySpeedyAsteriskAliens-6wolAJU966x7-gh2,11249217,jakenbakeLIVE,133740435,REEESH,2269635053,509658,en,FOX,683,2024-10-07T11:25:19Z,6.1,False
4,RoundDarkSalmonUWot-gZrquBymd3L8pT3i,https://clips.twitch.tv/RoundDarkSalmonUWot-gZrquBymd3L8pT3i,11249217,jakenbakeLIVE,51611044,RaeRizzle,2266337690,509658,en,Extreme Cheese Pull,541,2024-10-03T07:35:28Z,39.8,False
5,BlazingKnottyDiscBudStar-NIXX0_R61xEws775,https://clips.twitch.tv/BlazingKnottyDiscBudStar-NIXX0_R61xEws775,11249217,jakenbakeLIVE,158466184,Lobo_SF,2269635053,509658,en,Subgoals Japan 2024,509,2024-10-07T03:49:06Z,57.9,False
6,AbnegateSlickPotNotLikeThis-BclwtdyZJFaJQZuZ,https://clips.twitch.tv/AbnegateSlickPotNotLikeThis-BclwtdyZJFaJQZuZ,11249217,jakenbakeLIVE,747719673,misterwidehardo,183648140,509672,en,"Tokyo, JPN - Friday Night Solo? jnbPeek - !friends !discord",275,2024-10-03T03:36:36Z,30.1,False
7,NeighborlyCoyTrayTooSpicy-RGSd0n5cWv1K2BP2,https://clips.twitch.tv/NeighborlyCoyTrayTooSpicy-RGSd0n5cWv1K2BP2,11249217,jakenbakeLIVE,140091574,AustinitoGaming,2267915846,509658,en,Never Austismo gaming again?!,255,2024-10-05T03:32:27Z,15.9,False
8,DullTalentedSageCoolStoryBro-kYYy-XahnqfSjCCl,https://clips.twitch.tv/DullTalentedSageCoolStoryBro-kYYy-XahnqfSjCCl,11249217,jakenbakeLIVE,158466184,Lobo_SF,2267915846,509658,en,"""GeezGiselle's Store""",219,2024-10-05T07:53:26Z,13.8,False
9,TacitHelpfulSandpiperFutureMan-FtQU1VUH-5_SxTUP,https://clips.twitch.tv/TacitHelpfulSandpiperFutureMan-FtQU1VUH-5_SxTUP,11249217,jakenbakeLIVE,30692773,jchosen,2266337690,509658,en,Save Points WuKong XD,199,2024-10-03T06:13:07Z,56.0,False
