,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,CoweringTawdryShrimpOptimizePrime-o3bAmg3JNh7NjiL6,https://clips.twitch.tv/CoweringTawdryShrimpOptimizePrime-o3bAmg3JNh7NjiL6,134522528,FeelsSunnyMan,1061881494,TwitchAutoClip,2268712303,509658,en,🔴 KAI CENAT DESKTOP RETURN 🔴 ISHOWSPEED AT THE AMP HOUSE? 🔴 NOT EVEN A 2 DAY BREAK AFTER SUBATHON 🔴 KAICENAT MODDING STREAMS HAVE RETURNED 🔴,61,2024-10-06T01:09:01Z,59.9,False
1,AltruisticIncredulousMoonPJSalt-yoB6H8m03yPpXJqX,https://clips.twitch.tv/AltruisticIncredulousMoonPJSalt-yoB6H8m03yPpXJqX,134522528,FeelsSunnyMan,187150679,ManyOne_,,509658,en,sunny breaking news,57,2024-10-03T01:24:12Z,6.6,False
2,ThirstyBashfulPterodactylSmoocherZ-nnAMjuEvyy4tz3vc,https://clips.twitch.tv/ThirstyBashfulPterodactylSmoocherZ-nnAMjuEvyy4tz3vc,134522528,FeelsSunnyMan,970945658,HlGHGOOSE,,516575,en,here comes the sun,31,2024-10-01T03:43:45Z,5.3,False
3,KathishCuteSpiderMoreCowbell-l9yTgJbG27s-miyY,https://clips.twitch.tv/KathishCuteSpiderMoreCowbell-l9yTgJbG27s-miyY,134522528,FeelsSunnyMan,245879582,DJToeNailOfficial,,23020,en,jep? HUH,29,2024-10-02T00:08:32Z,5.0,False
4,FlirtyBoxyTrollWOOP-rnFL4Jy4-1Cr2dYz,https://clips.twitch.tv/FlirtyBoxyTrollWOOP-rnFL4Jy4-1Cr2dYz,134522528,FeelsSunnyMan,245879582,DJToeNailOfficial,,1568659111,en,clap?,27,2024-10-02T01:34:32Z,5.0,False
5,CharmingSeductiveDragonflyBlargNaut-zvMR4vlf3JsH6fcP,https://clips.twitch.tv/CharmingSeductiveDragonflyBlargNaut-zvMR4vlf3JsH6fcP,134522528,FeelsSunnyMan,125272188,cole__1738,,509658,en,fsmNeow really dood,17,2024-10-01T23:50:50Z,5.0,False
6,BillowingAuspiciousHumanNomNom-9veMG0xevVoaT4ZC,https://clips.twitch.tv/BillowingAuspiciousHumanNomNom-9veMG0xevVoaT4ZC,134522528,FeelsSunnyMan,584764330,smoothieszr,2268712303,509658,en,🔴 KAI CENAT DESKTOP RETURN 🔴 NOT EVEN A 2 DAY BREAK AFTER SUBATHON 🔴 KAICENAT MODDING STREAMS HAVE RETURNED 🔴,17,2024-10-06T04:48:20Z,30.0,False
7,ObeseHomelyBaguetteOMGScoots-8AdfbYnlx-EzbFPv,https://clips.twitch.tv/ObeseHomelyBaguetteOMGScoots-8AdfbYnlx-EzbFPv,134522528,FeelsSunnyMan,538374017,MattoTheMoon,,509658,en,🔴 BACK FROM TWITCHCON 🔴 THE SUBATHON CONTINUES 🔴 STABLERONALDO AND QTCINDERELLA PIERCED MY EARS???? 🤯 MODDING STREAMS ARE BACK 🔴,15,2024-10-01T23:31:01Z,30.0,False
8,LovelyObliqueLobsterTwitchRaid-W_zc_3wnyaH2lq0H,https://clips.twitch.tv/LovelyObliqueLobsterTwitchRaid-W_zc_3wnyaH2lq0H,134522528,FeelsSunnyMan,63205486,HippieHagrid,,515025,en,we know,15,2024-10-02T08:15:35Z,5.0,False
9,HonorableMoldyTurtleBleedPurple-ky6wiUkl1EDf5e6N,https://clips.twitch.tv/HonorableMoldyTurtleBleedPurple-ky6wiUkl1EDf5e6N,134522528,FeelsSunnyMan,251020450,JSKS1,,509658,en,🔴 MODDING FOR KAI CENAT 🔴 WE CHILLIN 🔴 KAI'S BASKETBALL MATCH SOON 🔴 DROP IN 🔴,11,2024-10-01T01:18:31Z,30.0,False
10,GloriousOptimisticTaroTakeNRG-0J6ysN48eF7vte45,https://clips.twitch.tv/GloriousOptimisticTaroTakeNRG-0J6ysN48eF7vte45,134522528,FeelsSunnyMan,934181798,poloballin,,509658,en,SUBATHON 🔴 SUNATHON 🔴 MODATHON 🔴 MODDING FAZE 🔴 MODDING KAI 🔴 GET IN HERE! 🔴,9,2024-10-01T04:25:26Z,30.0,False
