,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,FitKathishMagpiePogChamp-jAxJ9DuZV8BSX14S,https://clips.twitch.tv/FitKathishMagpiePogChamp-jAxJ9DuZV8BSX14S,41809323,MISTERARTHER,71595677,BestZedEune413,,509658,en,LULE women,169527,2024-10-01T15:25:41Z,39.6,True
1,SparklyShakingTofuMVGame-CQZp82uuvpzco-lS,https://clips.twitch.tv/SparklyShakingTofuMVGame-CQZp82uuvpzco-lS,41809323,MISTERARTHER,231545562,Villenthessis,,509658,en,Arther and Fanfan's first duet on stream,45427,2024-10-04T20:24:10Z,60.0,False
2,HonestSuaveDoveTakeNRG-d6R_Hx1ClRlWgBTx,https://clips.twitch.tv/HonestSuaveDoveTakeNRG-d6R_Hx1ClRlWgBTx,41809323,MISTERARTHER,629559957,ImTermless,,509658,en,Listen with audio only,32919,2024-10-01T18:55:11Z,33.2,True
3,LaconicTangentialNigiriPicoMause-NlFSTTawXc0TVJPV,https://clips.twitch.tv/LaconicTangentialNigiriPicoMause-NlFSTTawXc0TVJPV,41809323,MISTERARTHER,71595677,BestZedEune413,,509658,en,context,10293,2024-10-01T15:42:10Z,59.5,False
4,OriginalBlindingYamDansGame-hPjm11Xk1xuw7iml,https://clips.twitch.tv/OriginalBlindingYamDansGame-hPjm11Xk1xuw7iml,41809323,MISTERARTHER,672898239,itsAlaric,2270177330,509658,en,the big C,8399,2024-10-07T22:16:53Z,24.0,False
5,ResoluteFrigidHerdCmonBruh-smagDUc9Mi5odoVY,https://clips.twitch.tv/ResoluteFrigidHerdCmonBruh-smagDUc9Mi5odoVY,41809323,MISTERARTHER,528960666,aayushojha1200,,509658,en,Ok REALLY? unless 👀,8045,2024-10-01T12:32:36Z,6.5,False
6,ThoughtfulMoistScallionBudBlast-vJlP-lWP6N7NAeys,https://clips.twitch.tv/ThoughtfulMoistScallionBudBlast-vJlP-lWP6N7NAeys,41809323,MISTERARTHER,231545562,Villenthessis,2270177330,509658,en,Unc made it weird again,7645,2024-10-07T22:10:41Z,48.2,True
7,IgnorantGiantEggplantDuDudu-I0hipBULnIxVvV77,https://clips.twitch.tv/IgnorantGiantEggplantDuDudu-I0hipBULnIxVvV77,41809323,MISTERARTHER,161477140,Breakspear88,,509658,en,Mister Rizzther,7593,2024-10-04T23:24:33Z,45.2,False
8,SpotlessBrightPlumageKappaPride-L6QOxOrQgPorvVWt,https://clips.twitch.tv/SpotlessBrightPlumageKappaPride-L6QOxOrQgPorvVWt,41809323,MISTERARTHER,41809323,MISTERARTHER,,509658,en,story at qtcinderella icon concert,6403,2024-10-03T02:59:34Z,60.0,True
9,PrettiestCulturedTrayDatBoi-pC7_XpGktHMXZ6IR,https://clips.twitch.tv/PrettiestCulturedTrayDatBoi-pC7_XpGktHMXZ6IR,41809323,MISTERARTHER,472972612,neelamomo,,509658,en,10 min in Arther's stream,6269,2024-10-01T16:11:02Z,19.6,False
10,SmoothAwkwardMilkNomNom-mANgflVScUbtQUqj,https://clips.twitch.tv/SmoothAwkwardMilkNomNom-mANgflVScUbtQUqj,41809323,MISTERARTHER,441868675,IrishmanSteve,,509658,en,Arther on Fanfan,5791,2024-10-01T15:09:24Z,23.1,False
11,SmokyHelpfulSalamanderSquadGoals-oB_cv0mnU0V-TdUa,https://clips.twitch.tv/SmokyHelpfulSalamanderSquadGoals-oB_cv0mnU0V-TdUa,41809323,MISTERARTHER,441868675,IrishmanSteve,,509658,en,Arther Showing Fanfan his Technique,4187,2024-10-01T16:04:06Z,15.5,False
12,DignifiedOpenMetalAMPEnergy-ppgWcgY1-_QTiTkO,https://clips.twitch.tv/DignifiedOpenMetalAMPEnergy-ppgWcgY1-_QTiTkO,41809323,MISTERARTHER,41809323,MISTERARTHER,,509658,en,nonono,3307,2024-10-03T02:49:31Z,59.1,True
13,AbstruseWimpyRavenWOOP-yf6kqJ1bUMSOqMiP,https://clips.twitch.tv/AbstruseWimpyRavenWOOP-yf6kqJ1bUMSOqMiP,41809323,MISTERARTHER,39460304,MrBazzi,,509658,en,Goopy,2445,2024-10-01T15:16:35Z,12.8,False
14,BlatantSullenAlbatrossTBTacoLeft-H3GO49EWbhz5Oj_O,https://clips.twitch.tv/BlatantSullenAlbatrossTBTacoLeft-H3GO49EWbhz5Oj_O,41809323,MISTERARTHER,794156392,marksmangeek,2270177330,509658,en,Just listen to the clip without looking,2169,2024-10-07T23:45:44Z,32.2,False
15,ShakingRealLemurOhMyDog-yhXJYm9zQKFmzdUi,https://clips.twitch.tv/ShakingRealLemurOhMyDog-yhXJYm9zQKFmzdUi,41809323,MISTERARTHER,22431828,DEEVENTUS,,509658,en,do what when what???,1761,2024-10-01T16:19:26Z,19.3,False
16,SincereTriumphantNightingaleRaccAttack-AHbmeJZfX9sqaIQO,https://clips.twitch.tv/SincereTriumphantNightingaleRaccAttack-AHbmeJZfX9sqaIQO,41809323,MISTERARTHER,231545562,Villenthessis,,509658,en,Arther's Sugar Mother,1591,2024-10-01T15:10:17Z,60.0,False
17,SmallFastOilDBstyle-FGAZXS3sTd-wEeaO,https://clips.twitch.tv/SmallFastOilDBstyle-FGAZXS3sTd-wEeaO,41809323,MISTERARTHER,63685086,Y__U__M,2270177330,509658,en,arther is scared,1299,2024-10-07T20:57:19Z,16.1,False
18,AmazonianAltruisticNostrilBuddhaBar-_NCk7wYOJYha_oKm,https://clips.twitch.tv/AmazonianAltruisticNostrilBuddhaBar-_NCk7wYOJYha_oKm,41809323,MISTERARTHER,59368130,GoriguiMonke,,509658,en,Arther on Katchii,1211,2024-10-04T19:01:21Z,18.3,False
19,WimpyGiantHerringOneHand-oaVFKQ28XorfXJLC,https://clips.twitch.tv/WimpyGiantHerringOneHand-oaVFKQ28XorfXJLC,41809323,MISTERARTHER,231545562,Villenthessis,2270177330,509658,en,Clara is one of us,1121,2024-10-07T21:03:03Z,40.1,False
20,ProudSparklySoymilkPraiseIt-y_vPITIduF47Kxpo,https://clips.twitch.tv/ProudSparklySoymilkPraiseIt-y_vPITIduF47Kxpo,41809323,MISTERARTHER,233069425,bizzleschwizzle,2270177330,509658,en,NMPDiddyHumble,995,2024-10-07T23:23:15Z,26.6,False
