,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,PluckyNiceAsteriskSeemsGood-mFE5wl4gVxmIwWuN,https://clips.twitch.tv/PluckyNiceAsteriskSeemsGood-mFE5wl4gVxmIwWuN,128440061,Zentreya,277840052,DoomScorpion220,,509658,en,👻 SHOCKTOBER 👻 PICKING OUT HORROR ALERTS + NEWS + UPDATES | !bits !tts | #VSHOJO,1029,2024-10-03T16:43:45Z,26.0,False
1,ArborealOnerousEggBigBrother-EBpCjZLftSf9ZIXZ,https://clips.twitch.tv/ArborealOnerousEggBigBrother-EBpCjZLftSf9ZIXZ,128440061,Zentreya,42897313,Bwizzle45,,509658,en,HOLY,845,2024-10-01T19:16:22Z,30.0,False
2,FancyPeacefulWombatKevinTurtle-rB-QjVvsiE26i3JQ,https://clips.twitch.tv/FancyPeacefulWombatKevinTurtle-rB-QjVvsiE26i3JQ,128440061,Zentreya,42897313,Bwizzle45,,509658,en,SHES THE BEST AHH,355,2024-10-01T19:14:55Z,30.0,False
3,DreamyFaintEchidnaMVGame-8oDI1lveOEA5fwgp,https://clips.twitch.tv/DreamyFaintEchidnaMVGame-8oDI1lveOEA5fwgp,128440061,Zentreya,190614877,FIREHARDT__,2268304841,509658,en,Zen responds to Filian,309,2024-10-05T17:45:16Z,41.4,False
4,TameEnchantingRavenPanicBasket-oCLoR92Yi3ud-KQz,https://clips.twitch.tv/TameEnchantingRavenPanicBasket-oCLoR92Yi3ud-KQz,128440061,Zentreya,51069025,BW_1997,,509658,en,Wolf Zen Cute,289,2024-10-03T15:58:09Z,20.7,False
5,ColdbloodedFragileTurtleHassanChop-KjP318JNqKDcRoqT,https://clips.twitch.tv/ColdbloodedFragileTurtleHassanChop-KjP318JNqKDcRoqT,128440061,Zentreya,95283520,nquiztr,,509658,en,dsdsdsds,269,2024-10-03T17:14:26Z,9.1,False
6,DrabCautiousKaleRiPepperonis-KrkNa3iAEQfuJDi5,https://clips.twitch.tv/DrabCautiousKaleRiPepperonis-KrkNa3iAEQfuJDi5,128440061,Zentreya,51490226,WikiPera,2269190654,509658,en,Traditional Halloween attempt to get Zen to choke,261,2024-10-06T16:12:18Z,40.7,False
7,AuspiciousBlushingCoffeeOneHand-68y3OdNA0DPPDIe0,https://clips.twitch.tv/AuspiciousBlushingCoffeeOneHand-68y3OdNA0DPPDIe0,128440061,Zentreya,277840052,DoomScorpion220,,509658,en,New Camera Spin in 3D,251,2024-10-01T16:10:41Z,59.9,False
8,RudeHumbleChickenDancingBaby-Y70e-GgP7vz3zThh,https://clips.twitch.tv/RudeHumbleChickenDancingBaby-Y70e-GgP7vz3zThh,128440061,Zentreya,790565094,anima1289,,509658,en,Zen cute,237,2024-10-03T16:23:41Z,11.6,False
9,ConsiderateInnocentKoalaOSkomodo-TTDlSTVuP6yGpbjJ,https://clips.twitch.tv/ConsiderateInnocentKoalaOSkomodo-TTDlSTVuP6yGpbjJ,128440061,Zentreya,83830131,ChinaTown3O4,2268304841,493036,en,"Ayo Mei, WHAT?!",209,2024-10-06T00:33:22Z,36.0,False
