,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,PuzzledBlueArmadilloPoooound-GjymuEWXX0MnGdLc,https://clips.twitch.tv/PuzzledBlueArmadilloPoooound-GjymuEWXX0MnGdLc,499652341,salmmus,231545562,Villenthessis,,509658,en-gb,Salmmus wants to drive Nick's GTR,4513,2024-10-06T12:27:20Z,53.0,False
1,GlamorousPerfectWormDuDudu-i6YQbCPmjPDL2Nn7,https://clips.twitch.tv/GlamorousPerfectWormDuDudu-i6YQbCPmjPDL2Nn7,499652341,salmmus,1061881494,TwitchAutoClip,,509658,en-gb,FIRST CAM STREAM!! Variety & maybe rp?? ✌🏻!discord !yt,1329,2024-10-05T11:16:43Z,59.9,False
2,AbstruseExcitedWolverineNerfRedBlaster-YwGf_GgFVrVq2siQ,https://clips.twitch.tv/AbstruseExcitedWolverineNerfRedBlaster-YwGf_GgFVrVq2siQ,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Here comes the roadman ,635,2024-10-07T13:47:48Z,59.9,False
3,PeacefulCulturedEggnogCeilingCat-9WWTl0a7e_kuWbvd,https://clips.twitch.tv/PeacefulCulturedEggnogCeilingCat-9WWTl0a7e_kuWbvd,499652341,salmmus,414966101,FarsyncMaxrev,,509658,en-gb,come on clay,365,2024-10-05T12:33:13Z,19.1,False
4,SquareTenuousClipsmomDancingBaby-ZutH03eIbjrww_eO,https://clips.twitch.tv/SquareTenuousClipsmomDancingBaby-ZutH03eIbjrww_eO,499652341,salmmus,130132741,AdrianMed,,509658,en-gb,Salmmus is proud of you Clay,343,2024-10-01T11:23:39Z,36.3,False
5,FuriousBlushingTruffleTheRinger-qVlMYTyO7UjCI3EK,https://clips.twitch.tv/FuriousBlushingTruffleTheRinger-qVlMYTyO7UjCI3EK,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Someone is clearly the favourite child ,341,2024-10-05T12:43:03Z,54.7,False
6,ProductiveNurturingBaconBudStar-CcCjoKfPGoxJU9OT,https://clips.twitch.tv/ProductiveNurturingBaconBudStar-CcCjoKfPGoxJU9OT,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,CAUGHT,309,2024-10-07T14:04:42Z,47.7,False
7,PatientOriginalDoveBatChest-c88uxchNKvM5fIbw,https://clips.twitch.tv/PatientOriginalDoveBatChest-c88uxchNKvM5fIbw,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Cam stream incoming ,223,2024-10-02T13:04:50Z,53.1,False
8,VivaciousSwissMetalNotATK-dfUcwKu2LUbl12oJ,https://clips.twitch.tv/VivaciousSwissMetalNotATK-dfUcwKu2LUbl12oJ,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Yo Innes come get your man,189,2024-10-01T12:45:59Z,30.1,False
9,TriangularUnsightlyBarracudaUnSane-fjJr_h3CKUxzKDni,https://clips.twitch.tv/TriangularUnsightlyBarracudaUnSane-fjJr_h3CKUxzKDni,499652341,salmmus,414966101,FarsyncMaxrev,,509658,en-gb,sibling war,161,2024-10-07T13:59:17Z,30.9,False
10,BitterBoldFinchTinyFace-4xBk58rMGkNXgRHx,https://clips.twitch.tv/BitterBoldFinchTinyFace-4xBk58rMGkNXgRHx,499652341,salmmus,414966101,FarsyncMaxrev,,509658,en-gb,FIRST CAM STREAM!! Variety & maybe rp?? ✌🏻!discord !yt,151,2024-10-05T11:49:06Z,30.0,False
11,FaithfulGlutenFreeBorkDancingBanana-lBUD2IIEu-lrgNWw,https://clips.twitch.tv/FaithfulGlutenFreeBorkDancingBanana-lBUD2IIEu-lrgNWw,499652341,salmmus,99090838,DAFUSER_,,518184,en-gb,She DID NOT make it.,141,2024-10-02T17:12:28Z,10.0,False
12,ObliqueSecretiveLasagnaRuleFive--GO1oEzdMZASFqRn,https://clips.twitch.tv/ObliqueSecretiveLasagnaRuleFive--GO1oEzdMZASFqRn,499652341,salmmus,414966101,FarsyncMaxrev,2268152149,509658,en-gb,keep it in the family,135,2024-10-05T19:25:57Z,46.9,False
13,GlamorousBitterBillKevinTurtle-_cH6JMY3b5n-RlRv,https://clips.twitch.tv/GlamorousBitterBillKevinTurtle-_cH6JMY3b5n-RlRv,499652341,salmmus,414966101,FarsyncMaxrev,,509658,en-gb,beefing,109,2024-10-01T16:13:55Z,40.3,False
14,BlindingPopularCougarPrimeMe-mEC6GSlRBzUvpz76,https://clips.twitch.tv/BlindingPopularCougarPrimeMe-mEC6GSlRBzUvpz76,499652341,salmmus,55864937,ThyAlexGaming,,294724507,en-gb,HAH ! ,105,2024-10-05T13:46:29Z,20.8,False
15,AgitatedSweetDogHumbleLife-3mc2PeGvupVIuNxx,https://clips.twitch.tv/AgitatedSweetDogHumbleLife-3mc2PeGvupVIuNxx,499652341,salmmus,510916166,gillyp01,,509658,en-gb,Variety day ✌🏻!discord !yt !SUBtember,95,2024-10-05T18:17:56Z,30.0,False
16,BelovedDeadCroissantBleedPurple-uynYeVZSdPPrDzLe,https://clips.twitch.tv/BelovedDeadCroissantBleedPurple-uynYeVZSdPPrDzLe,499652341,salmmus,640040740,braco_8080,,509658,en-gb,FIRST CAM STREAM!! Variety & maybe rp?? ✌🏻!discord !yt,87,2024-10-05T13:11:20Z,26.0,False
17,CloudyDeterminedCroquetteDoubleRainbow-rfn2jXgMmaQSbic_,https://clips.twitch.tv/CloudyDeterminedCroquetteDoubleRainbow-rfn2jXgMmaQSbic_,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Variety & React ✌🏻!discord !yt,85,2024-10-07T13:50:08Z,26.0,False
18,ShortFastGerbilBibleThump-jWaMfbr1gKXGA-NG,https://clips.twitch.tv/ShortFastGerbilBibleThump-jWaMfbr1gKXGA-NG,499652341,salmmus,472972612,neelamomo,,509658,en-gb,Favourite Child,81,2024-10-05T12:44:30Z,47.0,False
19,CheerfulZealousWebFrankerZ-xnvu-amdkYFkYWcx,https://clips.twitch.tv/CheerfulZealousWebFrankerZ-xnvu-amdkYFkYWcx,499652341,salmmus,826704071,electriceye79,,294724507,en-gb,FIRST CAM STREAM!! Variety & maybe rp?? ✌🏻!discord !yt,73,2024-10-05T14:49:57Z,30.0,False
20,FastSuaveCookieNinjaGrumpy-CWmlXx67S2dwDUOo,https://clips.twitch.tv/FastSuaveCookieNinjaGrumpy-CWmlXx67S2dwDUOo,499652341,salmmus,414966101,FarsyncMaxrev,2268152149,509658,en-gb,they're so freaky,69,2024-10-05T19:14:40Z,38.5,False
21,SnappySourScallionSMOrc-xeeRlacW9mnD9fH8,https://clips.twitch.tv/SnappySourScallionSMOrc-xeeRlacW9mnD9fH8,499652341,salmmus,1087855822,quinnnn4,,509658,en-gb,Pain,59,2024-10-02T19:46:40Z,60.0,False
22,ArbitraryBigDogeKeepo-aUAW0B6xZMgXeeNC,https://clips.twitch.tv/ArbitraryBigDogeKeepo-aUAW0B6xZMgXeeNC,499652341,salmmus,99090838,DAFUSER_,,518184,en-gb,Call to Action,57,2024-10-02T17:16:18Z,16.5,False
23,FineGlamorousBatLitFam-aGDY6xxsFMrNbNWe,https://clips.twitch.tv/FineGlamorousBatLitFam-aGDY6xxsFMrNbNWe,499652341,salmmus,74057210,FreshPrismBreak,,509658,en-gb,Maze game 2x,57,2024-10-02T13:50:34Z,40.7,False
24,ApatheticMoralNostrilOptimizePrime-C_mN7Lotox440CBM,https://clips.twitch.tv/ApatheticMoralNostrilOptimizePrime-C_mN7Lotox440CBM,499652341,salmmus,36695451,SBmarv1,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,55,2024-10-01T12:15:00Z,30.0,False
25,CoweringResourcefulOwlBudStar-5BmzxMfl-uIyqMrK,https://clips.twitch.tv/CoweringResourcefulOwlBudStar-5BmzxMfl-uIyqMrK,499652341,salmmus,1061881494,TwitchAutoClip,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,45,2024-10-02T13:04:15Z,59.9,False
26,ColdbloodedAdorableKimchiNotLikeThis-tRHDRM9TMoVgxNgT,https://clips.twitch.tv/ColdbloodedAdorableKimchiNotLikeThis-tRHDRM9TMoVgxNgT,499652341,salmmus,472972612,neelamomo,,509658,en-gb,Dentage,45,2024-10-02T13:33:13Z,26.5,False
27,AgitatedImportantPoxGivePLZ-fHBTTzIEhygZSMMz,https://clips.twitch.tv/AgitatedImportantPoxGivePLZ-fHBTTzIEhygZSMMz,499652341,salmmus,31139788,dentikx,,509658,en-gb,Variety & React ✌🏻!discord !yt,43,2024-10-07T12:26:33Z,28.0,False
28,AnimatedGeniusDuckAliens-t3eFe4v6t3tWD_U6,https://clips.twitch.tv/AnimatedGeniusDuckAliens-t3eFe4v6t3tWD_U6,499652341,salmmus,481589561,wisconvi,,509658,en-gb,SMH,43,2024-10-02T14:25:48Z,30.0,False
29,RichTardyCheesePanicBasket-TQOCtteYP1fdSy8j,https://clips.twitch.tv/RichTardyCheesePanicBasket-TQOCtteYP1fdSy8j,499652341,salmmus,74057210,FreshPrismBreak,,509658,en-gb,yo innes,23,2024-10-01T12:50:44Z,14.3,False
30,SleepyEnthusiasticZucchiniRlyTho-drhV-YsN3iyH3HCV,https://clips.twitch.tv/SleepyEnthusiasticZucchiniRlyTho-drhV-YsN3iyH3HCV,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,15,2024-10-02T13:35:36Z,26.0,False
31,ImpartialEphemeralSangBigBrother-w6onwOi9uLCtLlsK,https://clips.twitch.tv/ImpartialEphemeralSangBigBrother-w6onwOi9uLCtLlsK,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,9,2024-10-02T13:36:40Z,26.0,False
32,EnthusiasticObservantAlligatorPJSugar-VSYONrA5yTVqyPd5,https://clips.twitch.tv/EnthusiasticObservantAlligatorPJSugar-VSYONrA5yTVqyPd5,499652341,salmmus,255185599,Yuni385,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,7,2024-10-02T13:24:55Z,26.0,False
33,AnnoyingAntediluvianLEDKeyboardCat-Fa7TTg6Rz6F8kGEZ,https://clips.twitch.tv/AnnoyingAntediluvianLEDKeyboardCat-Fa7TTg6Rz6F8kGEZ,499652341,salmmus,103512340,TheGamer_MJ,,509658,en-gb,Variety & maybe rp?? ✌🏻!discord !yt,5,2024-10-02T13:36:05Z,26.0,False
