,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,DeafCarefulBobaGingerPower-pUHnV6qMETCRnvuW,https://clips.twitch.tv/DeafCarefulBobaGingerPower-pUHnV6qMETCRnvuW,37522866,cyr,47272323,FruitopiaFred,,509658,en,make me pwoud,709,2024-10-02T03:47:52Z,14.9,False
1,ComfortableTsundereLyrebirdWutFace-iANr9SL2kyy7sAGE,https://clips.twitch.tv/ComfortableTsundereLyrebirdWutFace-iANr9SL2kyy7sAGE,37522866,cyr,178389347,GramCracked,,1230742965,en,🎉i broke this game. i'm rich.🎉 GOING REAL HARD OCTOBER,349,2024-10-02T04:59:18Z,30.0,False
2,JoyousSolidRutabagaWOOP-u_ZtKCOYvcBftd2o,https://clips.twitch.tv/JoyousSolidRutabagaWOOP-u_ZtKCOYvcBftd2o,37522866,cyr,68482046,p3t3rs0n,,509658,en,:D,319,2024-10-03T17:03:18Z,57.6,False
3,PolishedCarefulEyeballPMSTwin-KvrWzPIl_Q-Aryl5,https://clips.twitch.tv/PolishedCarefulEyeballPMSTwin-KvrWzPIl_Q-Aryl5,37522866,cyr,621622210,BeptoBot,,1230742965,en,"#1 TCG PLAYER WORLDWIDE. BIG CARD DON'T WANT YOU TO KNOW HOW I RUN MY SHOP. GETTING RICH QUICK, AND CRACKING CARDS WHILE DO",237,2024-10-03T04:29:50Z,26.0,False
4,SmellyFrigidGuanacoSquadGoals-2NlL3_hiecOaF55Q,https://clips.twitch.tv/SmellyFrigidGuanacoSquadGoals-2NlL3_hiecOaF55Q,37522866,cyr,68482046,p3t3rs0n,,509658,en,xDDDDDDDD,165,2024-10-03T16:59:42Z,55.7,False
5,ManlyObliqueQueleaWholeWheat-WiwHRSGVIuXh7MXp,https://clips.twitch.tv/ManlyObliqueQueleaWholeWheat-WiwHRSGVIuXh7MXp,37522866,cyr,178389347,GramCracked,,1230742965,en,"🎉can only say ""viddy well"" until I crack a 1k card🎉 GOING REAL HARD OCTOBER",113,2024-10-02T07:01:34Z,30.0,False
6,FlaccidClumsyPistachioPeoplesChamp-y2ko72GRVpSPjerh,https://clips.twitch.tv/FlaccidClumsyPistachioPeoplesChamp-y2ko72GRVpSPjerh,37522866,cyr,138179527,ShadeAstray,,509658,en,RUNESCAPE,97,2024-10-03T16:30:43Z,24.6,False
7,MagnificentCleanStrawberryTheRinger-53ZMVxwTgz-cWVgg,https://clips.twitch.tv/MagnificentCleanStrawberryTheRinger-53ZMVxwTgz-cWVgg,37522866,cyr,487548922,MattressRefolded,,509658,en,+15 EZ CLAP,93,2024-10-02T04:15:54Z,60.0,False
8,SincereCalmLouseDeIlluminati-H0V3XF4M8fG6hEnq,https://clips.twitch.tv/SincereCalmLouseDeIlluminati-H0V3XF4M8fG6hEnq,37522866,cyr,406565005,Jimpayy_RP,,1230742965,en,🎉i broke this game. i'm rich.🎉 GOING REAL HARD OCTOBER,81,2024-10-02T05:28:51Z,30.0,False
9,TriumphantSpicyMagpieShadyLulu-3MBHt317lW-raBa5,https://clips.twitch.tv/TriumphantSpicyMagpieShadyLulu-3MBHt317lW-raBa5,37522866,cyr,223382383,EverythingNowShow,,509658,en,let's cyr some more improv,69,2024-10-03T19:29:00Z,60.0,False
