,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,GorgeousScrumptiousTardigradeNotLikeThis-nN-Z_7oRX5F9vSlV,https://clips.twitch.tv/GorgeousScrumptiousTardigradeNotLikeThis-nN-Z_7oRX5F9vSlV,32787655,Kitboga,135216592,Poochie78,,509658,en,I'm NOT CRISP I'm CHRIS!!,2199,2024-10-02T18:20:12Z,20.0,False
1,DoubtfulHealthyMangoBatChest-guDO1ddxqtq7EvDf,https://clips.twitch.tv/DoubtfulHealthyMangoBatChest-guDO1ddxqtq7EvDf,32787655,Kitboga,424390313,cindblank,,509658,en,Do you want me to sing you a lullaby?,399,2024-10-03T18:33:06Z,50.7,False
2,DirtyRacyGrassSwiftRage-CU5acmCeo0Q1Trfj,https://clips.twitch.tv/DirtyRacyGrassSwiftRage-CU5acmCeo0Q1Trfj,32787655,Kitboga,1156196425,abumusayb,238819257,509672,en,Edna needs to pay the IRS via Google Play,289,2024-10-04T07:38:12Z,30.0,False
3,ScaryAnimatedHippoPrimeMe-EdnerO70guVVh3yQ,https://clips.twitch.tv/ScaryAnimatedHippoPrimeMe-EdnerO70guVVh3yQ,32787655,Kitboga,424390313,cindblank,,509658,en,Certified yapper works out of Tex-sex,193,2024-10-03T16:56:26Z,52.7,False
4,RockyJazzyFoxRedCoat-DsGL0d9DIGTgyApN,https://clips.twitch.tv/RockyJazzyFoxRedCoat-DsGL0d9DIGTgyApN,32787655,Kitboga,28087231,PumpkinCups,,509658,en,Kit likes the Detroit Tigers Confirmed!,151,2024-10-03T00:56:02Z,18.1,False
5,PlainCourageousEchidnaDerp-X0-IOTABaU_p2hRy,https://clips.twitch.tv/PlainCourageousEchidnaDerp-X0-IOTABaU_p2hRy,32787655,Kitboga,169967108,SneakySushis,,509658,en,He's not feeling so Crisp,119,2024-10-03T18:00:42Z,13.9,False
6,CoweringPlainFlyPeoplesChamp-vE5DNdaQ_N1CwIpr,https://clips.twitch.tv/CoweringPlainFlyPeoplesChamp-vE5DNdaQ_N1CwIpr,32787655,Kitboga,563919582,BigNoseBug,,509658,en,bee human test,85,2024-10-02T19:44:29Z,60.0,False
7,ToughWildFrogSoonerLater-8JerBItEtUYD-Qb9,https://clips.twitch.tv/ToughWildFrogSoonerLater-8JerBItEtUYD-Qb9,32787655,Kitboga,424390313,cindblank,,509658,en,Big mad. Wrong wallet. Strong language,83,2024-10-02T19:15:01Z,60.0,False
8,RespectfulNastyPieKappaWealth-oBNZdzY2K8bNjsce,https://clips.twitch.tv/RespectfulNastyPieKappaWealth-oBNZdzY2K8bNjsce,32787655,Kitboga,37537870,bnpeki,,509658,en,nononononono,71,2024-10-02T20:00:32Z,21.1,False
9,DirtyAbstruseUdonPraiseIt-lyGP-kO9C_YTVz9Z,https://clips.twitch.tv/DirtyAbstruseUdonPraiseIt-lyGP-kO9C_YTVz9Z,32787655,Kitboga,116278072,lllAresIII,,509658,en,Scamming Scammers [Ep. 1387],55,2024-10-02T20:12:13Z,30.0,False
10,CoySeductiveKangarooBabyRage-6Y_QuNFXueImUaCZ,https://clips.twitch.tv/CoySeductiveKangarooBabyRage-6Y_QuNFXueImUaCZ,32787655,Kitboga,1053630707,kase424,,509658,en,ITS 2024,47,2024-10-02T20:16:25Z,18.9,False
11,BlindingCulturedBisonUncleNox-MQqZHdlVLyFyNvFy,https://clips.twitch.tv/BlindingCulturedBisonUncleNox-MQqZHdlVLyFyNvFy,32787655,Kitboga,89672193,ASaltyBunion,,509658,en,I will eehoo myself,47,2024-10-05T00:09:13Z,16.5,False
12,CrepuscularOutstandingHerringLitty-zeywCDnaZp-zfgqM,https://clips.twitch.tv/CrepuscularOutstandingHerringLitty-zeywCDnaZp-zfgqM,32787655,Kitboga,135801321,JonsyBones,,509658,en,Are you unwell?,41,2024-10-02T21:24:50Z,55.3,False
13,RoundIcyClintmullinsResidentSleeper-D2kdyHKOw7TzT7JG,https://clips.twitch.tv/RoundIcyClintmullinsResidentSleeper-D2kdyHKOw7TzT7JG,32787655,Kitboga,424390313,cindblank,,509658,en,clip,29,2024-10-03T16:15:20Z,7.7,False
14,KawaiiCleanNuggetsTF2John-h3eyF8pvnamaZSCh,https://clips.twitch.tv/KawaiiCleanNuggetsTF2John-h3eyF8pvnamaZSCh,32787655,Kitboga,37537870,bnpeki,,509658,en,the problem,29,2024-10-02T20:00:06Z,43.7,False
15,KawaiiAthleticMoonPoooound-CBomDx9Gj2Yc5U6d,https://clips.twitch.tv/KawaiiAthleticMoonPoooound-CBomDx9Gj2Yc5U6d,32787655,Kitboga,37537870,bnpeki,,509658,en,I DID,29,2024-10-02T20:01:32Z,17.3,False
16,AttractiveShortPicklesVoteNay-kcPshImCmh9thaKQ,https://clips.twitch.tv/AttractiveShortPicklesVoteNay-kcPshImCmh9thaKQ,32787655,Kitboga,609358826,june_bro,,509658,en,Scr,27,2024-10-07T19:14:56Z,9.7,False
17,ChillyAnnoyingAyeayeM4xHeh-0vvqITXj0HjV4PbS,https://clips.twitch.tv/ChillyAnnoyingAyeayeM4xHeh-0vvqITXj0HjV4PbS,32787655,Kitboga,442159780,DaddyMyers_uwu,,509658,en,iPeriod,23,2024-10-03T19:47:20Z,32.9,False
18,StylishAbnegateSoybeanOpieOP-rMSxj4gRNaLb_9Nj,https://clips.twitch.tv/StylishAbnegateSoybeanOpieOP-rMSxj4gRNaLb_9Nj,32787655,Kitboga,48569825,JimmyJames113,,509658,en,Scamming Scammers [Ep. 1387],19,2024-10-03T19:47:58Z,30.0,False
19,WittyCoyMoonImGlitch--nso4qZIHuiHXwzw,https://clips.twitch.tv/WittyCoyMoonImGlitch--nso4qZIHuiHXwzw,32787655,Kitboga,819882698,katkin_,,509658,en,Scamming Tech Scammers [Ep. 1388],17,2024-10-03T15:19:28Z,30.3,False
20,HonestCulturedWaterFeelsBadMan-iGNSwnWmtG_D5BhM,https://clips.twitch.tv/HonestCulturedWaterFeelsBadMan-iGNSwnWmtG_D5BhM,32787655,Kitboga,93135838,Coldblackice,,509658,en,Scamming Scammers [Ep. 1387],17,2024-10-02T18:03:20Z,30.0,False
21,ProudCulturedGalagoBrokeBack-n2gim2FmQtDEkR7b,https://clips.twitch.tv/ProudCulturedGalagoBrokeBack-n2gim2FmQtDEkR7b,32787655,Kitboga,949842876,Not_Uncle_Terry,,509658,en,Scamming Tech Scammers [Ep. 1388],15,2024-10-03T19:23:14Z,30.0,False
22,ElatedSlipperyVelociraptorKappa-4J7bVqEIJvWTfUyF,https://clips.twitch.tv/ElatedSlipperyVelociraptorKappa-4J7bVqEIJvWTfUyF,32787655,Kitboga,125529408,LucidSGL,,509658,en,Nice music,15,2024-10-02T20:40:12Z,60.0,False
23,BrightOddCheddarChocolateRain-oOqufs-WLiImP_q5,https://clips.twitch.tv/BrightOddCheddarChocolateRain-oOqufs-WLiImP_q5,32787655,Kitboga,941508226,MegQuilts,,509658,en,Scamming Tech Scammers [Ep. 1388],15,2024-10-03T16:02:48Z,30.0,False
24,PoliteBillowingOxSoBayed-C25v-0sQXAzJFcdZ,https://clips.twitch.tv/PoliteBillowingOxSoBayed-C25v-0sQXAzJFcdZ,32787655,Kitboga,424390313,cindblank,,509658,en,Men are programmed to be stupid,13,2024-10-01T11:09:44Z,54.0,False
25,SuaveObliqueClintGingerPower-qjN7uGb0izbVIOow,https://clips.twitch.tv/SuaveObliqueClintGingerPower-qjN7uGb0izbVIOow,32787655,Kitboga,62732039,Axy_p,1900326250,509658,en,Highlight: [Ep. 1263]  Scammer Sends A $40K Refund & Then Finds His Way To The Gauntlet,13,2024-10-07T00:31:28Z,30.0,False
26,SpineyGoldenSardinePartyTime-xrXqKPy_uoHtYbjZ,https://clips.twitch.tv/SpineyGoldenSardinePartyTime-xrXqKPy_uoHtYbjZ,32787655,Kitboga,424390313,cindblank,,509658,en,GD it can you hear me ?,13,2024-10-02T19:09:53Z,47.9,False
27,ShinyProductiveDoveMrDestructoid-7ykquE6VbkPtiTYs,https://clips.twitch.tv/ShinyProductiveDoveMrDestructoid-7ykquE6VbkPtiTYs,32787655,Kitboga,149759628,laaman,,509658,en,Scamming Tech Scammers [Ep. 1388],13,2024-10-03T15:58:12Z,30.0,False
28,GrotesqueGrotesqueAlbatrossBatChest-YqtKzQ_Nrjk4kHFo,https://clips.twitch.tv/GrotesqueGrotesqueAlbatrossBatChest-YqtKzQ_Nrjk4kHFo,32787655,Kitboga,116278072,lllAresIII,,509658,en,Scamming Scammers [Ep. 1387],13,2024-10-02T17:51:26Z,27.9,False
29,UninterestedScaryPterodactylAliens-5ofm_QWJWs9BEPdX,https://clips.twitch.tv/UninterestedScaryPterodactylAliens-5ofm_QWJWs9BEPdX,32787655,Kitboga,112500916,TrrueBacca,,509658,en,Scamming Scammers [Ep. 1387],11,2024-10-02T20:11:51Z,28.0,False
30,DeafExcitedLlamaKreygasm-2NluU9I-Jg0oRvvG,https://clips.twitch.tv/DeafExcitedLlamaKreygasm-2NluU9I-Jg0oRvvG,32787655,Kitboga,677007325,TerraStar76,,509658,en,ultra short chill stream,9,2024-10-07T01:38:15Z,31.5,False
31,CrypticInspiringGarbageKeepo-OVgQn1Wa0pBCfOg3,https://clips.twitch.tv/CrypticInspiringGarbageKeepo-OVgQn1Wa0pBCfOg3,32787655,Kitboga,37537870,bnpeki,,509658,en,the problem,9,2024-10-02T19:59:45Z,24.8,False
32,EntertainingObedientGerbilWOOP-e4spFwChSyQwrj2G,https://clips.twitch.tv/EntertainingObedientGerbilWOOP-e4spFwChSyQwrj2G,32787655,Kitboga,424390313,cindblank,,509658,en,David doesn't care,9,2024-10-01T10:43:55Z,60.0,False
33,HumbleOilyButterOptimizePrime-XKy14NtbZ-oZLqRE,https://clips.twitch.tv/HumbleOilyButterOptimizePrime-XKy14NtbZ-oZLqRE,32787655,Kitboga,424390313,cindblank,,509658,en,My name is Chase,9,2024-10-01T11:05:57Z,45.0,False
34,HeadstrongArtsyBearKappaPride-GV3u_59Cngf7DVrO,https://clips.twitch.tv/HeadstrongArtsyBearKappaPride-GV3u_59Cngf7DVrO,32787655,Kitboga,769939673,aruniwitharoni,474898150,509658,en,Edna Spends Hours Baiting Refund Scammers - Then Redeems Google Play (James),9,2024-10-03T00:09:55Z,30.0,False
35,HotHilariousDumplingsHumbleLife-oVdpoIZwIOArJaDm,https://clips.twitch.tv/HotHilariousDumplingsHumbleLife-oVdpoIZwIOArJaDm,32787655,Kitboga,643302563,index_toes,,509658,en,Scamming Tech Scammers [Ep. 1388],7,2024-10-07T03:20:58Z,30.0,False
36,NiceUnsightlyElephantDatSheffy-BT9v_xD1704YmwG9,https://clips.twitch.tv/NiceUnsightlyElephantDatSheffy-BT9v_xD1704YmwG9,32787655,Kitboga,424390313,cindblank,,509658,en,Is this jazz?,7,2024-10-01T10:39:16Z,22.0,False
37,FunnyHelpfulAniseTF2John-sWjVDVKvZ3lScdG7,https://clips.twitch.tv/FunnyHelpfulAniseTF2John-sWjVDVKvZ3lScdG7,32787655,Kitboga,164460068,AreYouCubingMe,,509658,en,Scamming Tech Scammers [Ep. 1388],7,2024-10-03T19:19:51Z,30.0,False
38,RamshackleCuteBobaNomNom-tWNDcyVlhyb8KFBO,https://clips.twitch.tv/RamshackleCuteBobaNomNom-tWNDcyVlhyb8KFBO,32787655,Kitboga,92024400,McFixStuff69,,509658,en,Scamming Scammers [Ep. 1387],7,2024-10-03T01:08:07Z,30.0,False
39,LivelyWimpyAsteriskPeoplesChamp-OboxXhG6sGhfkA3R,https://clips.twitch.tv/LivelyWimpyAsteriskPeoplesChamp-OboxXhG6sGhfkA3R,32787655,Kitboga,216437375,pimp_pimperson,,509658,en,Scamming Scammers [Ep. 1387],5,2024-10-02T18:57:52Z,30.0,False
40,GoodUglyEchidnaPeteZarollTie-s5CJVV3qYYlgBSvN,https://clips.twitch.tv/GoodUglyEchidnaPeteZarollTie-s5CJVV3qYYlgBSvN,32787655,Kitboga,532281118,ppinkpuma,,509658,en,Scamming Scammers [Ep. 1387],5,2024-10-02T19:36:54Z,26.0,False
41,ArtsyCredulousGrouseVoHiYo-IHEaBReSBjnca6mx,https://clips.twitch.tv/ArtsyCredulousGrouseVoHiYo-IHEaBReSBjnca6mx,32787655,Kitboga,45782560,Tassadoul,,509658,en,T9 crypto entry,5,2024-10-02T19:00:37Z,60.0,False
42,FlirtyAmazonianLasagnaSaltBae-KUT3OO29dVfs1lAy,https://clips.twitch.tv/FlirtyAmazonianLasagnaSaltBae-KUT3OO29dVfs1lAy,32787655,Kitboga,424390313,cindblank,,509658,en,Chrisp is having trouble with his funds,5,2024-10-03T14:37:40Z,60.0,False
43,HandsomeConsideratePistachioTriHard-xNA46OvOJAlJFcZg,https://clips.twitch.tv/HandsomeConsideratePistachioTriHard-xNA46OvOJAlJFcZg,32787655,Kitboga,216437375,pimp_pimperson,,509658,en,Scamming Tech Scammers [Ep. 1388],5,2024-10-03T20:00:48Z,30.0,False
44,IgnorantRepleteLlamaVoteNay-P0_SdtI7KOvGi2FX,https://clips.twitch.tv/IgnorantRepleteLlamaVoteNay-P0_SdtI7KOvGi2FX,32787655,Kitboga,193673676,Jaquizzzz,,509658,en,Scamming Tech Scammers [Ep. 1388],5,2024-10-03T17:22:38Z,30.0,False
45,SmoggyBrainyPotatoFloof-m4JHpOSCWpvVzQ_J,https://clips.twitch.tv/SmoggyBrainyPotatoFloof-m4JHpOSCWpvVzQ_J,32787655,Kitboga,137175347,FILLYflyers,,509658,en,Scamming Tech Scammers [Ep. 1388],5,2024-10-04T15:32:01Z,32.0,False
46,BelovedPiercingFriseeKappaClaus-C1pIScVEERk9ge6l,https://clips.twitch.tv/BelovedPiercingFriseeKappaClaus-C1pIScVEERk9ge6l,32787655,Kitboga,424390313,cindblank,,509658,en,You will be fired,5,2024-10-02T20:17:26Z,58.9,False
47,DelightfulTawdryPigeonOptimizePrime-TDUtv6VyC5PWImwR,https://clips.twitch.tv/DelightfulTawdryPigeonOptimizePrime-TDUtv6VyC5PWImwR,32787655,Kitboga,1061931170,Marquis_Of_Death_420,,509658,en,Scamming Scammers [Ep. 1386],5,2024-10-04T23:49:00Z,30.0,False
48,SolidBashfulHippoNinjaGrumpy-1oSJ-SV9HTDj2_ar,https://clips.twitch.tv/SolidBashfulHippoNinjaGrumpy-1oSJ-SV9HTDj2_ar,32787655,Kitboga,1092578073,Thevixen69,,509658,en,Scamming Tech Scammers [Ep. 1388],5,2024-10-04T18:21:50Z,30.0,False
49,BigAbstruseWheelMVGame-jW39zQFz5U2FpAo1,https://clips.twitch.tv/BigAbstruseWheelMVGame-jW39zQFz5U2FpAo1,32787655,Kitboga,172628133,PostageStamp25,,509658,en,Scamming Scammers [Ep. 1387],5,2024-10-02T19:41:19Z,30.0,False
50,FreezingRacyClamAMPEnergyCherry-E6dBptrEyBe8AP77,https://clips.twitch.tv/FreezingRacyClamAMPEnergyCherry-E6dBptrEyBe8AP77,32787655,Kitboga,93135838,Coldblackice,,509658,en,Scamming Scammers [Ep. 1387],5,2024-10-02T18:04:36Z,30.0,False
