,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,HorribleArtisticApplePupper-F7sduVsCc-DDtWxw,https://clips.twitch.tv/HorribleArtisticApplePupper-F7sduVsCc-DDtWxw,25677980,Deansocool,472972612,neelamomo,2268226719,32982,en,Dean on OTK,3641,2024-10-05T19:52:06Z,30.0,False
1,EndearingPiliableMonitorBCouch-sqOifkMzc_t2aQJN,https://clips.twitch.tv/EndearingPiliableMonitorBCouch-sqOifkMzc_t2aQJN,25677980,Deansocool,139579769,MRAPL,,32982,en,sergent Shiesty,3345,2024-10-01T18:33:33Z,30.0,False
2,CourteousStylishStrawberryBrokeBack-vbg2C8RbzZtFM5il,https://clips.twitch.tv/CourteousStylishStrawberryBrokeBack-vbg2C8RbzZtFM5il,25677980,Deansocool,41899774,Clivent,,32982,en,HEY HEY HEY,3189,2024-10-03T19:17:16Z,60.0,False
3,DullCrepuscularHamPJSugar-7aFhfCxo_CZhU42G,https://clips.twitch.tv/DullCrepuscularHamPJSugar-7aFhfCxo_CZhU42G,25677980,Deansocool,472972612,neelamomo,2268226719,32982,en,Dean about Arther,2339,2024-10-05T19:49:26Z,30.0,False
4,DiligentPeppyDoveDeIlluminati-fDSTqBl3AjkZMnLl,https://clips.twitch.tv/DiligentPeppyDoveDeIlluminati-fDSTqBl3AjkZMnLl,25677980,Deansocool,121384108,TheCombatantWombat,,32982,en,Den almost pulled a Cornwood,1485,2024-10-04T21:00:01Z,10.3,False
5,AdorableResoluteMeatloafDansGame-vcv32aXTDw3XQD5H,https://clips.twitch.tv/AdorableResoluteMeatloafDansGame-vcv32aXTDw3XQD5H,25677980,Deansocool,51468641,DjSeanJohn,,32982,en,speechless and cooked by kelly,1435,2024-10-01T20:13:48Z,32.5,False
6,EnticingFaintWheelTooSpicy-WUs2IU4sxIkCPIYb,https://clips.twitch.tv/EnticingFaintWheelTooSpicy-WUs2IU4sxIkCPIYb,25677980,Deansocool,888585104,luunaaticc,,32982,en,Shiesty donated to Jesus,1005,2024-10-03T22:48:49Z,29.8,False
7,BraveEphemeralTarsierHeyGuys-v29epWbCyT7ZV_xO,https://clips.twitch.tv/BraveEphemeralTarsierHeyGuys-v29epWbCyT7ZV_xO,25677980,Deansocool,37636367,Mandan0,2269876282,32982,en,You are a YOKE,751,2024-10-07T14:29:19Z,45.7,False
8,IronicFrozenChickenPeteZaroll-rhHdkw0Lix5rXke6,https://clips.twitch.tv/IronicFrozenChickenPeteZaroll-rhHdkw0Lix5rXke6,25677980,Deansocool,41899774,Clivent,,32982,en,I dont give a fuck,647,2024-10-03T17:51:18Z,60.0,False
9,ChillyRichBottlePupper-WdSQvnaKtzVXrjhS,https://clips.twitch.tv/ChillyRichBottlePupper-WdSQvnaKtzVXrjhS,25677980,Deansocool,256966156,sixerw,,32982,en,angy,643,2024-10-03T22:31:27Z,26.3,False
10,BovineChillyGrouseOptimizePrime-LjjC7Wa7UfY5o3xq,https://clips.twitch.tv/BovineChillyGrouseOptimizePrime-LjjC7Wa7UfY5o3xq,25677980,Deansocool,659274219,LORDPUNISHR,2269876282,32982,en,Quangle PDRep,587,2024-10-07T21:28:56Z,26.0,False
11,ArbitraryPolishedKaleBuddhaBar-c3V0OEABooqIg_sR,https://clips.twitch.tv/ArbitraryPolishedKaleBuddhaBar-c3V0OEABooqIg_sR,25677980,Deansocool,884694308,Gin_no_Tamashii,,32982,en,pffft,537,2024-10-01T19:58:16Z,24.7,False
12,LazyColdbloodedMacaroniBIRB-pIlXWlFUuYG_zzY-,https://clips.twitch.tv/LazyColdbloodedMacaroniBIRB-pIlXWlFUuYG_zzY-,25677980,Deansocool,41899774,Clivent,,32982,en,You're shooting me,509,2024-10-01T17:13:37Z,15.6,False
13,CreativeSaltyElephantBleedPurple-Cz2716t3Eqom3TLD,https://clips.twitch.tv/CreativeSaltyElephantBleedPurple-Cz2716t3Eqom3TLD,25677980,Deansocool,579246937,wijj99,,32982,en,TIIIIMING,509,2024-10-04T22:15:16Z,20.8,False
14,SuperFaintBorkTBTacoLeft-8p5QhZzgeKFBmyNQ,https://clips.twitch.tv/SuperFaintBorkTBTacoLeft-8p5QhZzgeKFBmyNQ,25677980,Deansocool,23783098,ImMcGuirk,,32982,en,Trygg has murder on his mind,503,2024-10-02T19:28:03Z,27.6,False
15,IntelligentPeppyButterflyRickroll-K7mDNUTvOyBF_Wou,https://clips.twitch.tv/IntelligentPeppyButterflyRickroll-K7mDNUTvOyBF_Wou,25677980,Deansocool,127859212,AyoMIXES,,32982,en,BCSO SAVEME,473,2024-10-03T22:30:07Z,23.1,False
16,KathishCrazyChickenTooSpicy-0cSiKuoKYQ4JWWA7,https://clips.twitch.tv/KathishCrazyChickenTooSpicy-0cSiKuoKYQ4JWWA7,25677980,Deansocool,767624197,aevies,,32982,en,asdf,389,2024-10-04T16:08:00Z,30.0,False
17,ClearAssiduousClamKappaWealth-zmQwQN6u6Tp0Edop,https://clips.twitch.tv/ClearAssiduousClamKappaWealth-zmQwQN6u6Tp0Edop,25677980,Deansocool,72266020,OldOhana,2268226719,32982,en,look this way,371,2024-10-05T17:58:48Z,16.7,False
18,SwissWanderingRadicchioWoofer-aXOd1AAH_hv55Gc2,https://clips.twitch.tv/SwissWanderingRadicchioWoofer-aXOd1AAH_hv55Gc2,25677980,Deansocool,41899774,Clivent,,32982,en,Click Click,347,2024-10-03T22:35:43Z,60.0,False
19,GlamorousWanderingPlumDAESuppy-m_tdw8RbR3iE_VVR,https://clips.twitch.tv/GlamorousWanderingPlumDAESuppy-m_tdw8RbR3iE_VVR,25677980,Deansocool,605332721,JeenYuhsChris,2269876282,32982,en,Den Zel Shiesty| UPDATE 4.5???? | !TwitterCom | @deansocool all socials,337,2024-10-07T21:18:38Z,30.0,False
20,SpicyCautiousMomBIRB-5sW7zt-hhE_yhfxd,https://clips.twitch.tv/SpicyCautiousMomBIRB-5sW7zt-hhE_yhfxd,25677980,Deansocool,266690923,ScubaSteve314,,32982,en,wtf,287,2024-10-02T19:20:31Z,19.3,False
21,GlutenFreeSmoothMeerkatVoteNay-eeNiFW4ke8tRXam4,https://clips.twitch.tv/GlutenFreeSmoothMeerkatVoteNay-eeNiFW4ke8tRXam4,25677980,Deansocool,738633995,imtsuin,,32982,en,o7,275,2024-10-04T14:06:52Z,34.0,False
22,ScaryPatientDelicataBlargNaut-efkDRFQYI9TIR1NH,https://clips.twitch.tv/ScaryPatientDelicataBlargNaut-efkDRFQYI9TIR1NH,25677980,Deansocool,225150718,ManicMarauder7,,32982,en,Smart Criminals,273,2024-10-04T17:13:08Z,17.2,False
