,id,url,broadcaster_id,broadcaster_name,creator_id,creator_name,video_id,game_id,language,title,view_count,created_at,duration,is_featured
0,AthleticVainSowPMSTwin-_2Bk4hSpFaMRTZoh,https://clips.twitch.tv/AthleticVainSowPMSTwin-_2Bk4hSpFaMRTZoh,52813540,Arielle,60604826,silvyspark,2268646273,509658,en,ITS THE HAMMUR 3,1205,2024-10-06T04:04:50Z,44.8,True
1,AgileWittyCobblerDansGame-32stUufC1rVvUG2f,https://clips.twitch.tv/AgileWittyCobblerDansGame-32stUufC1rVvUG2f,52813540,Arielle,83830131,ChinaTown3O4,2268646273,493036,en,It's all about the METS,179,2024-10-06T00:03:08Z,40.1,False
2,FreezingSpikyClintTakeNRG-vPesTGFxu2-2DSb6,https://clips.twitch.tv/FreezingSpikyClintTakeNRG-vPesTGFxu2-2DSb6,52813540,Arielle,37074017,starywars,2269565443,166649486,en,How Mousey helped Ari,105,2024-10-07T06:13:45Z,39.8,False
3,RenownedCogentTeaStrawBeary-zA0ZlssZ2_zNVrpf,https://clips.twitch.tv/RenownedCogentTeaStrawBeary-zA0ZlssZ2_zNVrpf,52813540,Arielle,120990738,dickolas_rage,,488910,en,she went to the void,85,2024-10-03T01:36:43Z,35.7,False
4,QuaintOnerousBaboonSMOrc-HSgtFMT7uzKqxkWR,https://clips.twitch.tv/QuaintOnerousBaboonSMOrc-HSgtFMT7uzKqxkWR,52813540,Arielle,52143614,JonCipher,2270155837,1368294076,en,valve! valve! valve!,75,2024-10-07T22:05:00Z,30.0,False
5,AlertGoodLardChefFrank-DJ6AGTTjQSSXBb_Q,https://clips.twitch.tv/AlertGoodLardChefFrank-DJ6AGTTjQSSXBb_Q,52813540,Arielle,129733756,crazydylan21,,509658,en,trying not to lose it,57,2024-10-03T00:00:02Z,60.0,False
6,RespectfulFantasticPanPlanking-de5IO_bbBEiVze_p,https://clips.twitch.tv/RespectfulFantasticPanPlanking-de5IO_bbBEiVze_p,52813540,Arielle,40446231,rowan_vermillion,2270155837,509658,en,Froggy NO!,55,2024-10-07T21:01:34Z,22.3,False
7,GiantProtectiveLegTinyFace-nzPZllZxNPU60fkH,https://clips.twitch.tv/GiantProtectiveLegTinyFace-nzPZllZxNPU60fkH,52813540,Arielle,169413311,jedisupperpunk,2269565443,509658,en,GUYS I MIGHT BE THE PROBLEM AFTER ALL | !merch !gg,43,2024-10-07T00:24:45Z,28.0,False
8,ScaryObeseChinchillaNotATK-PYckVa20Qd_jQtYW,https://clips.twitch.tv/ScaryObeseChinchillaNotATK-PYckVa20Qd_jQtYW,52813540,Arielle,116463293,th3socc,2268646273,509658,en,ari w,41,2024-10-05T23:04:10Z,18.1,False
9,FancyFragileRedpandaUnSane-GxRaZSaxb8qObACI,https://clips.twitch.tv/FancyFragileRedpandaUnSane-GxRaZSaxb8qObACI,52813540,Arielle,60604826,silvyspark,2269565443,941530474,en,I like this idiot,41,2024-10-07T03:16:31Z,60.0,False
10,HelpfulThirstyPicklesCoolStoryBro-iKsbdvZpr2q_3JZt,https://clips.twitch.tv/HelpfulThirstyPicklesCoolStoryBro-iKsbdvZpr2q_3JZt,52813540,Arielle,129733756,crazydylan21,,509658,en,huzzah snow game,29,2024-10-02T23:57:23Z,60.0,False
